,dialogue_id,Q-3,Q-2,Q-1,A
1004563,MDRW2100001559.1,아닝 돈달라구 ㅋㅋㅋㅋㅋㅋㅋㅋ 하도 많이가니깐 가는길이 지겨워죽게ㅛ으,ㅌㅋㅌㅌㅌㅌㅌㅋㅋㅋㅋㅋ 초과근무수당 받아야지,오늘 날이차당 name15타쪼,집인가?
1489873,MDRW2100024188.1,아 그럴수도있겠네요,그래도 출근 시간이 없는 건 좋대요,그게 재택의 큰 장점인 것 같아요,맞아요
199681,HuLiC3834,,아 오늘 너무 피곤했는지 코피 난다..,그 말을 들으니 유감이네요. 근처에 휴지가 있나요?,응~ 지금 찾아서 코 막고 있어
239011,HuLiC4741,언제 한번 먹어보고 싶은데 언제가 될지 모르겠어요.,언제 우리집에 놀러올래? 그러면 맛있는 한국 음식을 대접할게 !,그거 참 잘됐네요! 저는 한국 음식을 꼭 먹어보고 싶습니다. 추천해주실 만한 음식이 있나요?,떡볶이 먹어봤어?
358402,HuLiC7497,영화관에서 영화보고 싶다!,영화는 영화관에서 보는게 좋긴하지,스크린 크고 스피커 빵빵하고,그래! 시원하고!
1747275,MDRW2100042513.1,잇다제과가 유명하다는데,넘 맛있겠네요!! 잇다제과...,회사근처 마카롱집에서 팔아요,적어둬야겠어요 앗 그렇군요
465652,감성대화말뭉치.12753,나랑 제일 친한 친구가 한국에서 취업이 힘들다고 유학을 갔어.,친한 친구가 떠나셔서 슬프실 것 같아요.,이제 다시는 못 볼 텐데 난 이제 누구랑 어울려야 할까?,현재 상황을 극복하기 위해선 어떻게 해야 할까요?
1054966,MDRW2100001596.1,만원 키로로 계산해서 이것도 잘쳐주신득 28키로 나왔는데 30키로러 해주셨어,앙 굿,아직도 많이 남았다,응응 힘내자 잘 하고 있어
488187,감성대화말뭉치.17162,,직장 사람들을 정성껏 챙겨주어도 아무도 내 이름을 모를 것 같아서 불안해.,사용자님의 이름조차 모를 것 같아 불안하시겠어요.,명함을 전달해주면서 나의 소개를 해야 할지 말지 고민 중이야.
1925233,MDRW2100047078.1,엔씨 용서안할것   ㄴ어쩌시게요,기억조차 안남아있음,우리 엔팍 가기로 햇는데 어이없군,즐기는 것도 못할듯 창원..은 미지의 땅...
373380,HuLiC7842,하정우 !!랑 강동원 ㅎ,오 강동원?,ㅇㅇ 너 강동원 좋아하지?,너무 좋아하지..ㅋㅋㅋㅋㅋ
630090,감성대화말뭉치.8191,,내가 지금 남자친구에게 잘못해서 낙담한 상태야.,힘드시겠군요. 앞으로 어떻게 하실 건가요?,반드시 사과를 해야겠어.
1328657,MDRW2100013065.1,맞아 확실히 기억에 더 잘 남는듯,응 한정판도 생겨서 더 의미도 있고,근데 오히려 실망이 될 수도 있을 듯 그리고 너무 지나친 마케팅도 있다더라고,아 그렇구나 자기옷중에 자라 띠어리 콜라보도 있자나
779035,MDRW2100001148.33,확인해보고 싶대,뭘?,자기는 뭐해?,누워이써
98219,HuLiC1492,알게 되서 기쁘네요. 그렇게 작은 애완동물을 기를 수 있을지 모르겠어요.,누구나 약간만 부지런하면 금붕어를 키울 수 있습니다.,좋은 지적입니다. 다른 애완동물은 없나요? 나는 개와 고양이가 있습니다.,개와 고양이도 좋은 애완동물입니다.
633826,감성대화말뭉치.8932,,아들은 나에게 용돈만 달라고 해서 내가 돈 버는 기계가 된 것 같아.,돈만 달라고 하는 아들에게 서운하셨군요.,내가 못해준 거 하나 없는데 어쩜 저리 돈밖에 모르는 걸까.
703394,MDRW2100000134.59,특별하고싶었으나 평범한 삶을 산..누군가 이정도가 되지않을까 ㅜㅜ,와... 멋지다,전혀 ..쓰고보니 슬프네 ㅋㅋㅋ,ㅎㅎㅎ 그래도 금방 떠오르나보다
1854572,MDRW2100047023.1,응,그래서 그러네 ㅎㅎ,그치,솜으로 왜 써?
766820,MDRW2100001095.6,이욜,스프레드 하는건 아니고 ㅋㅋ 일 마감하는거지 너 생각해보니 금도하고 그러자누,스프레드는 모야 금은 그냥적금으로 하는거니까 신경안쓰구잇찌 금은 의미ㅣ잇으까 금값오를일있으려나,글쎄 일단 우상향이긴할걸 산업에도 전반적으로 쓰이자너
816968,MDRW2100001285.21,맞제,신라면 안먹은지가.ㅡ,나도 그런거 같음,기억도 안남ㅋㅋ
1258701,MDRW2100008117.1,근데 집 근처에 마라탕 가게가 없어서 귀찮을 때는편의점에서 사천왕마라탕?? 컵라면 사서 먹어용 이거 진짜 맛있어요 ㅋㅋㅋ마자요 아 마라먹고싶더ㅜ,오 라면으로도 나왔구낭 전 자주가던 집이 주인이 바뀌면서 맛이 바뀌었어요...크흑 ㅠㅜㅠ,아아ㅜㅜ,슬픔입니당 ㅜㅜ 이따가 배달음식과 함께 마라 컵라면도 드세영 그 생각으로 알바따위 이겨내버리는 겁니당!
847773,MDRW2100001380.1,다해쏘ㅎ,5분 켜놓으란말이. .,졸료ㅜㅜ,햇반컵반 오빠
1320757,MDRW2100012528.1,어 맞아,귀찮아보인다 너,그냥 관습적인 표현,대답하기 싫으냐
297979,HuLiC6101,아주 좋은 방법이네요. 당신은 어떤 일을 하세요?,오늘은 7천보를 걸어다녔어,"와, 정말 많은 걸음이네요. 그렇게 멀리 걸어가는데 얼마나 걸렸어요?",음 한 한시간 걸었더니 7천보를 걸었더라
1720890,MDRW2100040587.1,아..? ㅎ..,네네 지금도 사진 올라왔는지 모르겠는데 ㅎ 코르셋 물건 엄청 팔아요 원래 여성 아티스트 작품 많고 그래서 좋아했는데ㅠ 뭐 흐린눈하면 괜찮을지도 모르지만....,아이고..그냥 정말 ^여성작가^ 들을 위한 공간이 되었나봐요,그런가봅니다 뭐... 쓰까들은 좋아하겠죠ㅠ 저는 친구들이랑도 그 얘기 하는데 소그노도 약간 셀링포인트를 잘 알아서
1910307,MDRW2100047062.1,그냥 몇퍼센트도 가져가고 만약에 일정금액 넘게팔리지?,헉 쿠팡 입점했어 ?,그럼 추가로 또가져가,대박이다 ㄷ ㄷ ㄷ 엄청난 사업자야
1498433,MDRW2100024750.1,뷔페는 사실 샐러드만 먹고 일부러 샤브샤브 많이먹었어 스파게티나 탕수육같은거 있떠라,샤브샤브 고기도 리필이 됐었어? 스파게티 탕수육 둘 다 맛있겠다 쩝,고기는 리필안됐는데 혼자먹기에 괜찮터라 넌 저녁 뭐먹냐잉,난 된장국이랑 토마토달걀볶음 먹을 것 같아ㅋㅋㅋㅋ 요즘 계란 달걀이랑 토마토에 빠졌어
1847485,MDRW2100047019.1,나도,그냥 맨날,싸울줄,ㅁ눈만
1922659,MDRW2100047075.1,나도 기도해야지,가르치며,응 맞아,오늘은 name3이 얼굴 보며 기도하고 왔어.
694265,MDRW2100000105.55,글치 ㅎㅎ,넌 안 잊어먹어,감사,ㅎㅎ 뭘유~
941594,MDRW2100001529.1,ㅋㅋㅋ 언니 주말 동안 머리 싸메겠구나,어려운 내용이 없어서 대략 얘기해 주니까 알아 먹더라 근데 지금 affiliation에 약간 문제가 있어서 정신 없나 봐 그것도 대표가 겪어야 되는 문제 중에 하나지,음 대표이사 같은데~ ㅎㅎ 김봉곤 사건 이거구마,그렇지
1163978,MDRW2100001696.1,ㅋㅋㅋㅋ아아 킬링타임용 프로그램은 뭐 없나요?,굿플레이스라고 추천합니다!,오오 어떤 내용이에요? 제목은 많이 들어봣어요!!,죽고나서의 일인데 천국으로 가기위해 일어나는 소동? 줄거리를 이상하게 말햇는데 킬링으로 좋아요ㅎㅎ
1692472,MDRW2100038516.1,ㅇ ㅏ 눈동자 진짜 짜증나는데다 숨겨놨네,근데 라이덴은 궁이 평타에 묻는거고 공격속도도 빨라서 궁 자주 돌려주면 훨 좋을것같아,근데 궁키면 평타가 원소딜 되는건,근데 평타 원소딜까지 궁이야? 내가 5성을 안써봐서 감이 안잡히네.......
1540297,MDRW2100027644.1,오오 보통 이상형 잘 생각안하죠... 저도 생각해본적이 없네요,연애에 별 관심이 없기도 하구ㅋㅋ 데이트 코스도 친구들이랑 잘 가네요,아악ㅋㅋㅋㅋㅋㅋ 맞아요! 연애보다... 아직 혼자 놀고 싶은 기분이에요,맞아요ㅋㅋ 혼자 놀아도 재밌는데 굳이 뭐ㅋㅋㅋ 주변엔 결혼도 하고 연애도 하는 사람도 간혹 있긴 해요
1035878,MDRW2100001589.1,걔는 욕 덜할것같이 생겼는데 듀ㅣ에서 엄청할지도 ㅋㅋㅋㅋㅋ 몰라 ㅠㅠㅠㅠ 난ㄴ 나이만 먹었지 마음은 병아리여ㅠㅠ,..........삐약삐약.. 뺙뺙 ㅎ 뺙name2 어떠세여? 뺙뺙 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,뺙name2 귀엽당 나이름대신 이런임티로 저장해라 ㅇㅅㄹ 저오늘 수당이 안나온건지는 모르갰는데 애사심 150프로 깎였슴다....한양대로 돌아가겠슴다....,네? 무슨소ㄹ시져? 100프로도 아니구 150프로랴뇨...
1246713,MDRW2100007322.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 최근에 2가 나와서 1은 2만원대면 구매가능할거에요,헐! 스위치 치고는 엄청 싸네요,네 링피트는 되게 비싼데 그거에 비해서 되게 싸요~,링피트 예전에 8마넌 대 하던 때 꽂혀서... 7만 5처넌 중고로 구매했었어요 쫌만 더 참다 살걸...ㅜㅜ 흑
1119734,MDRW2100001630.1,아랫배는 아닌데... 배꼽살짝아래 옆쪽이 갑자기 뭉치면서 통증이..허리 못 피겠으 구부정하게 걸어서 차에탐...차에서 눕...,ㅠㅠㅠㅠ 아효 name5이가 발로차거나 그런것두 아니구?,일도 쉬엄쉬엄했는딩ㅠ 아니~전혀..,ㅠㅠ 이제 1시네요 이왕 이런거 쉬다가 집으로가요ㅠ
1560547,MDRW2100029027.1,캐리어가 바뀐 친구가 마침 거기 있더라고요... 아니 나쁜말은 뭐야 보낸 적 없은데,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 누구랑 바뀐 거였어요?! 또래?,암튼 해외여행......나중에 꼭 해보셔요 진짜 경험도 많이 쌓고 좋더라구요 지금은 요시국이라...ㅋㅋㅋㅠㅠㅠ 네네!!!! 저랑 동갑이었는데 첨보는 애였어요ㅠㅠ 서로 다행이다...다행이다...하고 90도 인사하고 헤어진...ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ 진짜 그랬겠어요 저 일본은 꼭 가려구요... 일본어도 조금은 하니까 괜찮겠지 사실 셜록홈즈 박물관을 가보고싶어요
734051,MDRW2100000247.120,그랬던거 같다,당연히 안 쓰는 부지에도 각종 기물이나 나무 바위 같은 거 심어서 꾸미는 거 ㄱㄴ 부지로 규정되지 않은 곳에도 ㅇㅇ,역시 넌 건축플레이를 제일 좋아하는군,+별장 구매기능/ 사업장 구매기능이 있어서
1958265,MDRW2100047102.1,흐으 흐으 어 그냥술취학ᆢ 늑대소년인지알고,캐짱낫음 재밌네 ㅋㅋㅋ 아오 남주가 여주 사과한다고 선물 사들고왔는데 걍 버려버리네 나중에 남주 개처럼 굴러라 제발 이캄서 봄 몬가 남주 짱나네 지가 여주 아빠 죽여놓고 매몰차게 대하니까 ㅋㅋ 여주가 굴하디 않은 성격이라 다행이다 ㅋㅋ 근ㄷㅔ 황제도 웃긴 애네 3황자 발왕은 늑대소년 줏어다가 앉혀놓고 2황자는 도망친 노예의 아들이여? 뭔노무 황자 출생이 다 그지같지 ㅋㅋ 아...ㅁ무릎 꿇고 있는 거에서 마청이 군주.. 사흘간 무릎꿇으면 다리 못쓰게 돼요..ㅜㅜ 한숨쉬게 된다 ㅠㅠㅠ 하아 ㅠ ㅠㅠㅠㅠ 남주 ㅠㅠㅠ 못참고 말을 준비해라! 하는데 눈물난다 ㅠㅠㅠㅠㅠ 지이이이이잉 ㅠㅠㅠㅠ 하 마청이 사이다를 퍼부었다 진짜 ㅋㅋㅋㅋㅋ 너모 좋네 흐음.. 자야하는데... 개빵터지네 ㅋㅋㅋㅋㄴㅋㅋ 여기서 나온말이었낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ 너무 웃기네 ㅋㅋㅋㅋ 자기 멋있는 모습 보여주려고 연무장으로 부름?? ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋ 소통하자 name4야 픔; name4 name4야,엉 자고있다 어제 넘늦4ㅔ잠
956095,MDRW2100001534.1,자연스럽지않다고 웅웅 우선 로그인하고 앱 나갓어,조금 다르게 푸쉬오지? notify로,아무것도 안왓는데??,앱 지웠어?
1625192,MDRW2100033476.1,엘리뇨 라니냐~!,안웃을 수 있을까요 하 찐짜웃기네,평생 불가능,ㄹㅇ 기상이변 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저런거에 안웃는법 제발 알려주세요 님 오늘도 비왔어요 제가 사는 지역에...
1065116,MDRW2100001599.1,고민찌찌.. 둘 다 좋은뎅,ㅋㅋㅋㅋㅋㅋ 내가노트북을챙기느냐 안챙기느냐가 달렸어욤,고랭 그럼 name1 편하게 찌찌푸리가여,호에에에 죠아요오
630820,﻿감성대화말뭉치.8338,,,의사 양반에게 소리 질렀어. 의사가 치매라고 말하는데 자식들한테 돈 받은 것 같아서.,막상 그렇게 말씀하셨어도 마음이 많이 불편하셨을 것 같아요.
434484,HuLiC9252,자금 모으는 것부터 고생하더니 장르가 뭐였지?,공포야 ㅋㅋㅋ 호러 무비,공포?? 와 ㅋㅋㅋ,응응
51313,Chat5557,비올 때 무슨 음악들어?,우울한 $Theme들으면 좋아.,그래 나도 그런 분위기 좋아해.,한번 들어봐.
824344,MDRW2100001310.35,내일 또 찾아볼게,알겟어....,왜냐면 아까 어느 연습생의 흔한스타일 이거 분명 저장한기억이 잇어 아이폰이 사람들 인식하면 찾을수잇를거야!!,그 문장 자체가 너무 웃겨
845734,MDRW2100001380.1,엄마가청소시키려그래,먹고싶은 피자 있니,자기혼자하지,청소하고 와서 먹음 되지
600612,감성대화말뭉치.39208,평생 간다고 하는 고등학교 친구가 없읏군요. 무슨 일인지 자세히 말씀해 주실 수 있나요?,나 혼자 급식 먹기 싫어서 매점에서 빵 사다가 화장실에서 먹었는데 그냥 눈물이 나더라.,혼자라는 것에 마음이 슬프신 것 같아 보이네요. 문제를 상의할 사람이 있나요?,담임 선생님께 상담하기가 조심스러워.
511116,감성대화말뭉치.21672,,회사가 나를 기계부품처럼 가차없이 교체한다는 걸 느껴서 너무 슬퍼졌어.,나를 부품처럼 생각하고 정리해버리는 회사의 행태를 슬퍼하시는군요.,먼저 해고당한 동료들처럼 나도 조만간 회사에서 잘릴까봐 두려워.
483121,감성대화말뭉치.16165,친한 친구가 돈을 빌리고 갚지 않으시군요.,매번 말하는데도 계속 빌려달라 조르고 안 갚고를 반복해. 이젠 정말 지겨워!,매번 돈은 갚지 않고 빌려달라고만 하는 친구에게 화가 나셨군요.,제대로 말해서 얼른 갚게 하려고. 이제는 돈 빌려주지 않아야지.
1009377,MDRW2100001562.1,난 일단 가격이 싸니까 니 이메일주소 account 이거맞나 이거 뭔데,옹 Db손해보험,ㅇㅇ,운전자보험
264156,HuLiC5321,멜라토닌 드셔보셨어요? 그게 제가 잠드는 데 도움을 줄 때 쓰는 거예요.,멜라토닌은 처음 들어보는데? 한번 먹어볼께,그것은 잠을 잘 수 있도록 도와주는 몸 속의 호르몬입니다. 처방전 없이 살 수 있어요.,처방전 없이 살 수 있구나. 내일 약국에 가봐야겠다.
1265535,MDRW2100008600.1,,귀찮아서 온라인으로 주문도 했는데 무료배송비 채우려고 돈을 더 쓰는 것 같아서 요즘엔 마트 가려고 해요,마트가면 이건 꼭 산다 하는 거 있나요 내 장바구니의 소울메이트다 하는거,없는 것 같아요
979322,MDRW2100001544.1,너는 집으로 가고 name3이는 내가 데리고 집으로?,그러면 나는 좋고.,집에서 보는 걸로,나는 곧 버스내려요. 집 앞임.. 오빠 옷 세탁 맡겨야하는데.;; 오빠. 5월 1일에 name3이 유치원 안하니깐 연가든 자녀돌봄휴가든 낼래?? 나는 낼 생각인데.. 오빠도 내라..
136138,HuLiC2367,초콜릿 말고 다른 음식 추천해줘!,초콜릿은 제가 가장 좋아하는 음식입니다. 그것은 카카오 씨앗으로 만들어졌습니다.,그렇구나 나는 초콜릿 많이 먹어서 치과에 자주 간 적이 있어,초콜릿은 세계에서 가장 인기 있는 음식 중 하나이기 때문에 여러분은 혼자가 아닙니다!
106004,HuLiC1672,나는 마인크래프트를 하고 있어. 해본적 있니?,"아니요, 한 번도 안 해봤어요. 재밌는 게임이라고 들었어요.",맞아. 네모난 세상인데 집을 짓고 있으면 시간가는줄을 모르겠어.,마인크래프트는 훌륭한 게임입니다. 2011년 발매 때부터 계속 하고 있어요.
518849,﻿감성대화말뭉치.23194,,,일과 연관 없는 걸 지시하는 경우가 너무 많아. 좌절감이 몰려오네.,일과 연관 없는 업무 지시 때문에 좌절감을 느끼시는군요. 해결책이 있는지 생각해 보면 어떨까요?
837447,MDRW2100001367.1,첨에 나왔을땐신선했는데 ㅋ,서복이를 못봤네,글네 망했나,그거 아직도 결제해야하제
945904,MDRW2100001530.1,시작했음 ?,오티만들음...,ㅋㅋ 그 뭐냐 발음클리닉 이거 ?,ㄴㄴ 시험유형?
1464226,MDRW2100022491.1,,안녕하세요~,안녕하세요!,운동 하시는거 있으세요!?
830459,MDRW2100001345.15,,낚시해서 머거끄야?? ㅋㅋ,아니?,ㅋㅋ
894957,MDRW2100001500.1,내껄로 예약해 ㅋㅋㅋㅋ,알쑴,?뭐죠 ㅋㅋㅋ 자기한테 잇엇나,앙 예약하메
1000938,MDRW2100001558.1,엉 name56name47 빼고 ㅠㅠ,징하다 굳이,누구 작품이까 긍게야 거기 직원 6명이래 맞춰서 가믄되제,일부러 머리수로 민다 이거 아니냐 ㅋㅋ
119424,HuLiC1982,연휴? 크리스마스 연휴? 사실 올해는 크리스마스가 주말이라 연휴가 되진 않지만 아직 계획은 못 세웠어.,크리스마스는 제가 가장 좋아하는 휴일입니다. 저는 꾸미고 가족들과 시간을 보내는 것을 좋아합니다.,"맞아. 크리스마스가 주는 분위기와 냄새 색깔 등등 다 좋아, 난.^^",크리스마스는 일 년 중 정말 좋은 시기입니다. 저는 모든 조명과 장식이 너무 좋아요.
140161,HuLiC246,ㅋㅋ 겨울에는 산책하는거 너무 힘들겠다 추워서,그럴 수도 있지만 결국엔 그럴 가치가 있어요. 걷는 것은 몸과 마음에 좋습니다.,개에게 그렇게 마음을 쓰다니 엄청 행복해 하겠다ㅋㅋ,"네, 저는 그들을 매우 사랑합니다. 그들은 매우 충성스럽고 다정합니다. 애완동물이 있나요?"
902416,MDRW2100001514.1,근데 왜 안알아봤는데? ㅋㅋㅋ,몰라 ㅋㅋㅋ,ㅋㅋㅋㅋㅋ알아바바 ㅋㅋㅋ,응ㅋㅋㅋ
1874292,MDRW2100047034.1,결혼할 사람은 따로 있다더니...,진짜 오래사귀고 헤어지면 다음 사람이랑 바로 결혼하는거 진리인갘ㅋㅋ,오래 사귄 사람이랑 결혼 못한 이유가 딱 해결되면 바로 진행되는 듯,넘나리 신기한것.....!
293751,HuLiC6004,"저런, 어떻게 된 거예요?",길 가다가 갑자기 옆에서 큰 소리가 들리길래 돌아봤더니 차 3대가 연속으로 들이받았더라고요.,"어머나, 이런 일이 생겨서 정말 유감이에요. 너 다쳤어요?",다행히 전 다치진 않았지만 사고에 연루된 사람들이 좀 다쳤죠.
30907,Chat1649,부럽구나.,넌 안그런거야?,응 진짜 소심하거든.,고칠수 있어 분명히.
1712802,MDRW2100040003.1,그러게요.. 컨디션최상인데.. ㅋㅋㅋㅋㅋㅋㅋㄱ   주말에는 몇시쯤주무세용? 소화다시키구 주무시나요!,그냥..졸리면 잡니다. 본능에 굴복하쥬 새벽1~2시 사이? 님은요?,저는담날이쉬는날이면 진짜버티고버티다자요ㅋㅋㅋㅋ 새벽4시 막 이렇게요!! ㅋㅋㅋㄱㅋㅋ 본의아니게 야식 소화 되겠네요..,일찍 자면 억울하죠ㅎㅎ 근데 그렇게 버티면...뭔가 입이 심심해지지 않나요ㅎ
1916208,MDRW2100047068.1,어떡하지,맞어 빠바바밤!!,秒가 뵤?,하잇 쥬니뵤
978911,MDRW2100001544.1,9시까지는 와서 name3이를 재우기를 바라.. 나!!트!!랑!!,할 거 다하고 알아서 갈 테니까 그리 알고. 이제 전화 안 받을 테니 전화하지 마라. 한 판 하려면 하고.,재밌네.. 내가 일이 많아서 일을 해야한다고 오라고 했더니 대답이 재밌어. 그래 오빠랑 살려면 내가 이러면 안되지. name3이를 봐서라도. 실컨 즐기고 와라. 난 밤새서 일한테니깐. 얼마나 가나 했다!!!!!! 12시 16분부터 8시간 40분 놀았다!! 2시간만 놀았는데 내가 일한다고 들어오라고 얘기했음 난리났겠네.. 이혼을 무기로 이러는 것은 좀 치사하지않냐!!  아는 사람 붙들고 얘기해보시던지 앞으로는 무서워서 전화도 못하겠네. 약점을 잡힌 건가?   address에 오뚜기밥 24개 택배 갈 거라고 연락드리고 갯수 확인하시라고 해요. 점심 뭐에다 먹었데?,아무거나
827082,MDRW2100001328.45,웅 잘 찍었다 엄청 퀴즈 다 해써,예쁘나 귀요마아아아아아 이쁘나아아앙,ㅇ융 퀴즈 3분만에 다봤어 1시간 짜린데,그러면 롤하자 아기야
724997,MDRW2100000222.37,엄마도 함께하자~,엄만 반드시 해야해,엄만 살쪄도 이뻐,아이구~ 그런 말 말어
