,dialogue_id,Q-3,Q-2,Q-1,A
753267,MDRW2100000534.1,요즘 코로나 심해져서 해수욕장 전부 폐쇄되었어요,아니 나는 해수욕장말고 논산에 가고싶어,해운대 갔다왔어요,언제? 요즘 해운대 막아놓지 않았나?
856035,MDRW2100001382.1,어쩌라고,취소야,흥,name2 시럽 들어가서 피자헛반값쿠폰좀 다운받아죠 배고파
1627058,MDRW2100033598.1,맞아요 아이오아이도 좋아하셨나요,네네 아이오아이도 좋아했어요! 너무짧게끝나서 아쉬워뇨,저도 프로듀스 시리즈중에 아이오아이 가장 좋아해요 좀 더 길었다면 어땠을까 생각했을 때도 있어요 아이오아이 노래 중에 저는 뭘 좋아했나요 중에서는.. ㅎ 오타죄송합니다,헐 저두요 name1님! 아오아가 프듀 시리즈중에 제일 좋았어요 그쵸~ 3번 활동이 전부였고 그 중 한번은 유닛이라... 너무 아쉬워요ㅠ 소속사들 욕심만 아니었어도 완전체 활동 계속 했을텐데... 저는 벚꽃이지면요! name1님은요??ㅎㅎㅎ
1453790,MDRW2100021776.1,아니 진짜 다이소에 다있네요 롤 한개에 천원이에요? 비싼데 흠,헤어롤이 뭐 되게 고급진 물건도 아니고 ㅋㅋㅋㅋㅋㅋ,그 헤어롤 말고 그것도 있어요?,아 저 다이소말고 올리브영꺼 구입해서 비싼거 말한거에요
1419359,﻿MDRW2100019361.1,,,치킨머루 사장이 기억을해 달에 2번은 4마리 사가니까ㅋㅋㅋㅋ,아ㅜ그거 뭔지알지 동생 신포닭강정에 꽂혀서 거의 달마다 시켜먹는바람에 배민에 단골고객님!!이라고 댓글 달아주심
663592,MDRW2100000066.19,그래두대?,그래,"웅 .,,..그럼 그러자 부산엔 좀 갈만한온천이업는거같아",ㅇㅋ
241423,HuLiC4798,할 수 있을 것 같아요! 당신을 믿어요!,그럼 넌 오늘 수업 끝나고 뭐할거야?,저는 비디오 게임을 좀 할 생각입니다. 당신은 비디오 게임을 좋아하나요?,응응 나 비디오 게임 좋아하는거 알잖아.. 저번에도 같이 했으면서..ㅎㅎ
1883657,MDRW2100047042.1,와 너 낙하 뮤비 해석 하는거 봄 ? 미쳤,다 봤지 나 왜 안자 자랴되는데 하,와,전쟁터 낙하
267748,HuLiC5404,당신의 취미는 무엇입니까? 그것에 대해서 한번 말씀해 보세요,나는 보드게임 하거나 산책하기야,당신은 어떤 종류의 보드게임을 하는 것을 좋아하나요?,심리전이 있는 보드게임을 좋아해
684407,﻿MDRW2100000103.5,,,1.쿠팡,쿠팡에서도 일이 있었어?
222811,HuLiC4368,너는 영어 잘하는구나?ㅠ 부러워,"네, 저는 영어를 잘합니다.",유학다녀왔어?,"아뇨, 그렇지 않아요. 저도 그랬으면 좋겠어요."
1279428,﻿MDRW2100009551.1,,,악 name3이 많이 컸구나. name4이는 한참 그러다가... 요즘 좀 뜸하네요?,크레이지 일곱살을 name4이는 무난하게 지나간고있네요!
898767,MDRW2100001504.1,엉,아닌데,보안폴더에카톡도추가해야됨?,보안폴더면 스크린샷도 거기서 찍히는데 ㄴㄴ 필요없음
1469813,MDRW2100022876.1,그치 주말에는 셔,평일에는 모해?,평일에는 작업!,무슨 작업?
1587722,MDRW2100030925.1,탈모 약 먹고 있어요,효과 있나요,잘 모르겠어요 약도 먹고 관리도 하더라고요 두피브러쉬 쓰던데요,둥근 탈모는 흔하다고 하더라고요 두피브러쉬 당장 사야겠어요
262192,HuLiC5276,나는 거북이를 키우고 있어. 너가 키우는 강아지는 어떤종류니?,저는 개가 두 마리 있어요. 하나는 골든 리트리버이고 다른 하나는 독일산 셰퍼드입니다.,"골든리트리버는 유투브로 영상 본적있는데 너무 귀엽던데, 강아지들은 각각 몇살이야?","그들이 몇 살인지는 모르지만, 둘 다 구조대라는 건 알고 있어요."
791005,MDRW2100001168.76,꺄하하하하 귀염,오 굳 >_< 울아빠도 가끔 쿨쿨,엉ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,앉아서 ㅋㅋㅋ
24943,﻿Chat1480,,,너는 너의 성격 때문에 손해를 보거나 이득을 본적이 있니?,글쎄. 없다고는 할 수 없겠지.
1830570,MDRW2100047017.1,킴이 이름임 ㅋㅋㅋㅋㅋㅋㅋㅋ,미드보면 성 부르는 경우도 잇긴 하지만,몰라 디카 뭐가 성인지 모르겠네,연예인들 대부분 이름 부르는데 99.999가 그 0.0001이 디카프리오야 무조건 앞이 이름아냐 미국은?
1234007,MDRW2100006446.1,우리 다양한 회사에 투자중이라고 생각하자고요,대한민국 경제의 한 축을 담당하는거죠!,그렇게 좋게 생각해요 ㅎㅎㄹ,ㅜㅜ 다들 미장은 대박난다던뎌...
1778172,MDRW2100044780.1,아ㅠㅠㅠ 힘드시져.,네 ㅠ 아들 에너지는 어마어마 하거든요,와우 조카만 봐도 그래요ㅠㅠ 전 감당이 안될듯 해여,전 딸을 낳으려고 했는데 현실은 아들 둘이네요
1500567,MDRW2100024896.1,가을비가 꽤 많이 오네요,여름비가 적어서 그런가보ㅓ,웅웅.. 이러다 눈도 많이 오겄어..,의외로 눈이 많이 안 온다나봐
1549463,MDRW2100028270.1,엇 그럴래요...? 저 점심먹고 바로 가긴 하느데 ㅋㅋㅋ,네네 좋아요!!!,언제 드시려고요??,몇시에 어디서 만날까요? 언니드실때욪! 저 종과 1층이에요
1720801,MDRW2100040581.1,,요리 좋아하세요?,저 하는건 좋아해요!! 청소보다는 요리파!!,오 저는 남편이 주로 요리를 하고 저는 설거지를 하거든요 라면도 계량컵으로 해야돼요
501279,감성대화말뭉치.19731,내가 취업을 못 했을 수도 있었다고 생각하니까 아찔해.,충격이 클 것 같아요. 혹시 이 이야기를 나눌 친구가 있을까요?,응. 제일 친한 친구에게 연락해서 내 놀란 마음을 알려줘야겠어.,친구에게 이야기를 털어놓으면서 놀란 마음을 가라앉히고자 하시는군요.
1764331,MDRW2100043761.1,이것도 깔끔한 목넘김이 좋은 맛있는 맥주예요 네네 맛있어욤,오 맛있구나 꼭 먹어볼게요,느끼한 음식이랑 먹으면 시원해서 좋아요,튀김같은거랑 먹으면 딱이겠네요 저 지금 딱 먹으면 좋을거 같아요 약간 느끼해서 ㅋㅋㅋㅋ
1385882,MDRW2100016985.1,헉 사기당하셧나요,사러오기로 해놓고 안오더라구여ㅋㅋㅋ,아 너무시러요,근데 마침 팔기 아쉬웠던 물건이었는데 운명인가 싶어서 그냥 긍정적으로 생각했어요 간직해야되나보다 하고
1457699,MDRW2100022045.1,안녕하세여,재택근무 아세요?,하고잇는데,관심있으세요?
1574464,MDRW2100030009.1,8년이요,오래되셨군요,그런가여?,넹
757462,MDRW2100000799.1,온라인 커뮤니티 하는 거 있으세요?,네 여러가지로 많이해요 name2님은여? 요즘은 덕질한다고 덕질관련으로많이해요 ㅋㅋㅋ,아 저도 해요!! ㅋㅋㅋㅋㅋㅋ 커뮤니티에 웃긴 것도 많이 올라오고 정보도 많이 올라와서 꽤 많이..해요 ㅋㅋㅋㅋㅋㅋ 오 덕질하려면 커뮤니티 진짜 필수져..,네 저도 운동하거나 수영할때도 진짜 많이 참고하고 ㅋㅋㅋㅋ정보얻고그랬어요 네 늦덕이라 밀린떡밥에 정신못차리고있는중입니다 ㅋㅋㅋ
1509389,MDRW2100025510.1,아 그거 감동적이라고 하더라고요 실화바탕 이라고 하죠 저는 코다 다운로드 받아서 볼려고 기다리고 있어요 음악영화라 하니 기대가 되네요,잼나겠당,네 저도 빨리 집에서 볼 수 있었으면 좋겠어요 모가디슈도 리스트에 담아놔야겠네요!,강추요
21750,Chat14220,니가 좋아하는게 어떤 건지 얘기를 해.,락발라드 같이 감미로운거.,외국애들꺼 좋아하는거야?,응 좀 옛날노래가 좋던데.
1548860,MDRW2100028226.1,케이티거든욪통신사가,갑자기통신사는왜요,활명수요 십오야랑,전 유튭 보는데 그런건첨들어요
122455,HuLiC2050,영어 말고 또 좋아하는 과목 있어?,저는 스페인어를 정말 좋아해요. 그것은 영어 다음으로 세계에서 두 번째로 많이 사용되는 언어입니다.,스페인어를 왜 좋아하게 된거야?,영어와 프랑스어 다음으로 많이 쓰이는 제2외국어이기 때문에 좋아합니다.
1298569,MDRW2100010903.1,제주도 지나면서 약해진거라고 하긴하던데 비가 많이 올까 걱정이예요,제주도 지났군요,태풍영향권이면 저는 회사로 출동해야할듯해서 긴장중입니다 ㅎ,헛 업무에 바로 영향을 주는거면....
1057104,MDRW2100001596.1,가는 길도 엄청 막혀,여보 싸바?,아니 오전내내 좀비였고 졸았어 드디어 name3가 자니까 나도 잘게,ㅠ응응
959053,MDRW2100001537.1,고생했어용 ㅎㅎ 오늘따라 사람들이 많네 ㅋㅋ,아직소독못했어?ㅎㅎ,했엉 ㅎㅎ 이젠 금방 끝나넹 ㅎㅎ 별로 아프지도 않아 ㅎㅎ 근데 좀더 좋아져야지 수술한다네 수요일날 소독 오래,병원계속 다니는것도 귀찮구먼ㅜㅜ수요일affiliation는 어떻게행?
879805,MDRW2100001398.70,그래이런문제였다 암튼 몇갠지찾는건데 저걸집에서갓는데 틀렸으니,저거 우리때도 저래했던것같은데 ㅋㅋ,선생님이 엄마도 모를수있으니까 혼자풀어라고 그랬다는거야 쉬방 더기분나빠 모를수가아니고 정답이아닐수도있다였나 아무투 와전인지아닌지 모르겠지먀 기분이썩.. 짱나더라,ㅋㅋㅋㅋㅋㅋ웃기노
864592,MDRW2100001386.88,,방탄 좋아하십니까?,네,헐 전 누가 누군지 몰름
1797502,MDRW2100046192.1,부르지말라고요,결혼식 축가로 그걸..,이거하면결혼파탄나라는거야뭐야 ㅋㄱㅋㄱㅋㅋㅋㅋㄱㅋㄱㅋㄱㄱ 결국자기가 만든인격이 난 네안에영원히산다며 괴롭히는건데 끔-찍,대놓고 지옥 언급하자나 지킬 불쌍.. 뭐 업보긴 하지만
636817,감성대화말뭉치.952,건강을 위해 수영을 시작하기로 했어!,건강을 위해 운동을 하기로 하셨군요.,그런데 남편이 헛돈 쓴다고 다니지 말라고 해.,남편이 운동 다니는 걸 반대하시는군요.
1806970,MDRW2100046892.1,그런것도 있었네요ㅈ 재난지원금 물어보니 홀짝제로 신청할 수 있던데 1일은 신청하는 사람이 많을테니 3일날 하는것으로 하는게 좋겠어요,경기도사람 상위 12프로인데 얼마나 될려구여ㅜ 괜찮을거 같은데요ㅎㅎㅎ,그러고 보니 그렇네요 내일 한가한 시간에 그럼 부탁할게요,돈이 이십 오만원인데 ㅎㅎ 아깝잖아여
937640,MDRW2100001528.1,그러자..! 육개월 후에는 웃을거야 ㅠㅠ 이제 슬승슬 준비해야겠네?...,오늘 재택이라 씻지도않구 화장도 안했는데.... 화장은 안하구 그냥 씻기만 하구 가야겠오ㅠ,응응! 대신 따뜻하게만 입고가줘! 어제처럼!,웅!! 나 겨울용 운동화 새로샀는데 안에 털달린거거든! 그거 신고가야겠어
1855902,MDRW2100047023.1,그리고 닭가슴쌀 먹었어,양념 해서 먹었니,아니 따로 양념 안했어,싱겁지 않아
382207,HuLiC8046,웅 빔 기대된다,ㅋㅋㅋ 너무 기대 많이 하지는 마ㅋㅋㅋ,알겠어ㅋㅋ 근데 그걸 집에서 쓰는거 자체가 신기함,ㅋㅋㅋ 빨리 일요일 됐으면 좋겠다.
1695756,MDRW2100038760.1,밤바다 얘기하려고 했는데 역시 밤바다 말씀하시네요ㅎㅎ,여수하면 역시 밤바다죠,그쵸 짝꿍처럼 여수하면 밤바다가 떠오르네요,갓범준ㅎㅎ
1887497,MDRW2100047045.1,환기가 잘 안되니까,호텔 갈 돈으로,호텔가면 뷔페가 있지,설빙 시켜먹고 ㅋㅋ
1673554,MDRW2100037102.1,넹! 사먹다가 집에서 만들어먹고싶어져서요!!,어떤 스파게티 제일 좋아하시나요?,치즈오븐스파게티요.! name2님은 사고싶은거 있으세요?,보조배터리요! 없이 다녔는데 외출할 때 있으면 좋을 거 같아서 하나 살까 고민중이에요
293979,HuLiC6009,한국프로축구 케이리그 경기를 한달에 한번은 보러가는것 같아. 경기장에 가서 보면 정말 박진감 넘쳐,정말 재미있을 것 같네요. 저는 k리그 경기를 직접 본 적이 없는 것 같아요.,경기장에 갈 기회가 있으면 꼭 가보는걸 추천해. 현장에서 응원하는 사람들과 어울려 함께 응원하는 재미가 쏠쏠해,"가고 싶지만, 제가 일을 쉴 수 있을지 모르겠어요."
563475,﻿감성대화말뭉치.31924,,,남편이 맨날 술을 먹고 늦게 들어와서 너무너무 화가 나.,남편분의 음주와 늦은 귀가 문제로 아주 속상하실 것 같네요. 남편분이 매일 음주하시는 특별한 이유가 있나요?
1968278,MDRW2100047549.1,네 간단히 고구마먹었어요,다른건안드시고요?,자두 몇 개 주워먹구요 ㅋㅋㅋ,살빠지시겠어요ㅎ 전햄버거 먹고왔는데
1618580,MDRW2100033035.1,저거 근데,네네 저 처음 보는 주제들이에요 ㅎㅎㅎ,텀블러가 더 안좋다네요,헉 스테인리스도요?!
1116368,MDRW2100001630.1,근데 진짜 요즘 그레이 마니 하나봐...,전 따뜻한색 고른줄 알았는데 차가운 회색이었음 젠장 잘 봐여 언니 ㅋㅋㅋ ㅠㅠㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ 난 베이지 계열로 한다니까 요즘 그레이 마니한다고 두가지 색깔 잘 보고 결정하래ㅋㅋㅋㅋㅋ,내타입대로 할곤데
64219,Chat8024,힙합스타일로 옷 입은 애들 보면 어떤 생각이 들어?,난 참 옷을 크게 입는구나라는 생각이 들어.,난 참 왜 저렇게 입을까 깔끔하게 입지 그런 생각이 들던데.,그 애들 나름대로의 스타일이 있는 거니까.
1855365,MDRW2100047023.1,비싸지,응,시간도 소요되고,맞아
1823222,MDRW2100046974.1,봇대도 옷 저렇게 입히니까 더 맥아리없어보여.. 목을 가리지 마세요 슈아ㅜㅅ 슈랏 슈랏 얼굴이 작아서 저 카라속으로 얼굴이 들어갈 거 같음,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 달팽이 그래도 너니까 ㅋ 온다니 그게 더 자닌하게 들려 ㅋ 어서 더 쟈갑게,어서 더 쟈갑게,빠이어 웍꺼웍꺼웍꺼 김연경 98만이래 지금 ㅋ 유튜브
267200,HuLiC5392,저는 은행에서 일하고 싶습니다. 당신은 어떤 일을 하세요?,나는 시나리오를 쓰고 있어.,그 시나리오는 무엇에 관한 것입니까? 당신이 다 읽으면 정말 좋아요. 저도 작가입니다.,아 진짜? 어떤 작가야?
460812,감성대화말뭉치.11803,가족들이 내 질환 걱정을 하는 줄 알았는데 치료비가 더 걱정이었다는 사실을 알게 됐어.,많이 화가 나셨겠어요.,내 질병에 대해 걱정해주는 사람이 없어서 화가 나.,어떻게 하면 지금의 상황을 변화시킬 수 있을까요?
1013365,MDRW2100001575.1,아 거기.. 멀다 ㅠㅠㅠ,23일로 갈까 그럼? 청두인상 건대 롱샤.. 아님 22?,21일 회식 있어서 22일날 가도 괜찮아? 난 상관없으,아 맞다.; 23일로 하자 저녁 몇시로 할래?
487340,감성대화말뭉치.16995,어떤 친구인데요?,내가 정말 믿었던 친구라 어렸을 때부터 내 이야기를 많이 했던 친구였지.,그런데 왜 그만 만나요?,이제는 진지하게 얘기를 하려 안 하는 것 같아서 만나고 싶지 않아.
297242,HuLiC6085,"아니요, 저는 혼자 일하지 않아요. 파트너가 있어요",파트너랑 관계는 어떠니? 서로 잘 맞아? 성격적으로나 업무적으로나.,제 파트너와 저는 매우 잘 지냅니다. 우리는 함께 아주 즐거운 시간을 보냅니다.,서로 의견이 달라서 갈등이 생긴 적이 한번도 없어?
1228283,MDRW2100006030.1,학교내에 어린이들 맡아주는 그런데도있고 예아 수업할때 와기데리고오는데도있어,그럼 sat나 act 같은거 친거???,오옹 나는 토플점수로 갔어,악 와기 귀여워
1956998,MDRW2100047102.1,혼자 아재 잼따고 추천하느라 존나웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,찐친이래 칭친이얌,어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ봤닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 밥먹느라,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1496126,MDRW2100024600.1,마카롱 좋아해요!! 근데 가격이 좀 사악하죠...,저도 마카롱은 환장해요ㅋㅋㅋ 솔티캬라멜이랑 요거트맛이면 무조건 사요ㅋㅋ,저도 요거트맛 좋아해요 레몬맛도 있으면 삽니당 ㅎㅎ,레몬맛도 맛있죠ㅋㅋ
815595,MDRW2100001285.133,명불허전이라규ㅠㅠㅠㅠㅠㅠ,레시피 간단,나 그거 좋아함,그거보고 간장국수?해먹음
717175,MDRW2100000200.1,안녕하세요 name1씨^_^,어서오게나 어서오게나 그 무슨 어쩌고의 밤이여,오늘 17일이야? 낼부턴 줄..,삐에로 따라하고 싶은데 몰라서 못따라하게ㅛ네요 응 오늘 벌써.. 5월의 17일
219604,HuLiC4293,기다리고 있을게~,몇 주 안에 갈게요. 도착하면 알려드릴게요.,알았어. 올 때 혼자올거야?,"네, 저 혼자 갈 거예요. 나는 한국 여행에 관심 있는 친구가 없어요."
