,dialogue_id,Q-3,Q-2,Q-1,A
897061,MDRW2100001503.1,엥? 택배보냇다고그랫는데?,안제 보냈다는뎅 아직 안왔어,경비실이나 그냥 학교 택배오는곳에가봐 내가 address라고 알려주긴해ㅛ는대,일단 오키요
1077263,MDRW2100001603.1,"바쁘게 사노,,,, 지금 비안옴???",ㅇㅇㅇㅇㅇ 하늘 흐리긴란데 안올드 괜히 우산챙곃노 아 존나 가게에 우산 두고와서 다시간다 ㅅㅂ,ㅋㅋㅋㅋㅋㅋㅅㅂ 짐이노... ㅋㅋㅋㅋㅋ 야 나 하이웨스트 팬티 입고잇는데 줜나 편해 진짜 집에 있는 팬티 다바꿔야겠노.. 생리할때편하게 입을라고 샀는데 좋다노,"ㅌㅋㅋㅋㅋㅋ 나는 고딩때부터 하니웨스트만 입었다노,,, 화려한 팬티가 나를 사낟 감사노 아니 부평 옷 볼거 조온나 없다 다 싼티나"
1670777,MDRW2100036887.1,그 엄마는 신경도 안 쓸듯요 ㅋㅋㅋㅋ 아 너무 웃긴다 혼자만의 시간이 필요했나ㅋㅋㅋ,그래서 내가 name4한테 정말 너무 궁금해서 그런데 왜 name3이가 절교 하자고 했냐고 물어봤거든 근데 이유가 진짜 웃긴게,뭐라고 해요 나도 너무 궁금함ㅋㅋ,서로 똥.을 네번 누기로 했는데 우리 name4이 네번 안했다고 절교하자고 했단다 그리고 name3이가 다른친구랑 놀고있는데
194647,HuLiC3717,"할 수 있지만, 당신에게 무슨 말을 해야 할지 모르겠어요. 당신은 서로에 대해 알고 싶나요?",아니요 전 당신에 대해서 알고싶은게 없어요~,"음, 저는 병원에서 일하는 제인이라고 합니다. 또 알고 싶은 건요?",아니라고요! 알고싶지 않다고요!
1528978,MDRW2100026858.1,어느 그늘에 누워있음 선선하니 좋을 거 같아요,딱이겠네요 잠이 솔솔 올듯요ㅋㅋ,바닷가 솔 숲에 누워서 파도 소리도 들으며 낮잠자면 딱 좋을 날씨 같아요,2주 동안 비 쏟아지더니.. 참
1489621,MDRW2100024171.1,"아뇨, 아직","눈이 좀 건조한거같아서 먹어보려는데 효과 있다는 사람 반, 없다는 사람 반이어서 고민돼요",안구건조는 루테인도 괜찮지만 눈마사지랑 눈운동이 가장 좋다고 하더라고요,아 맞아요 그런 얘기 들었는데 반짝 하고 안하게 돼서...ㅋㅋㅋㅋㅋ ㅠ
1421785,MDRW2100019527.1,나를 좋아해주는게 느껴져,토끼도 애교가 많아?,내 바니는 그랬어,먹이론 뭘 줬어?
1401202,MDRW2100018082.1,자연그대로 음식은.안젛아해요? 샐러드나... 과일이나.. 맛집도 많이 다니세유?,예전엔 많이 찾아갔는데 요새는 못 갔어요 ㅠㅠ 가는건 좋아해요,홍대 같은데요?,네 거기에 신박한 집이 많더라구요
1959872,MDRW2100047114.1,지금 버스탔당~!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 머야머얌 오늘도 자고 가시는거얌?!,아닝! 그냥 뭐 가지러 왔댕 언니가 추워서 나가서 갖다쥬기 싫다해서 name9오빠가 왔엌ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 오옹 고렇구만~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 우리 애기 진짜 당황했겠당 아까 나도 자연스럽게 쟈기랑 같이 들어갔어야했는뎅 아깝군,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그니깐ㅋㅋㅋㅋㅋㅋ 나 진짜 내가 오빠 손 잡구 자연스럽게 들어가서 당황스러워써.. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 화들짝 응아 할래잉
1827690,MDRW2100046985.180,응,어떻게 입문함,친구가 보여줌,헐 ㅋㅋ
1791316,MDRW2100045733.1,맞아 만들기 어려워,계란찜에 날치알 넣는것도 최고,맛있는거 잘아네,미국산 계란도 판대 요즘
564587,감성대화말뭉치.32145,,몸도 마음도 홀가분하고 가볍네.,홀가분하고 가볍게 느끼게 된 좋은 일이라도 있으세요?,병원에 갔는데 수치 조절이 잘 된다고 하니 기분이 좋네.
1830614,MDRW2100047017.1,외국인들은 집게 안쓰나,심지어 그 장면 화면은 뭐 나왓냐면,식가위 없잖아 외국은,보라색 부티나는 보자기로 감싼 테이블에
1365988,MDRW2100015586.1,,개강 전에 고기 구워먹는 상상했어요...,고기드시고 싶으신가봐여 ㅎㅎ,피곤하면 고기가 먼저 땡기긴 하죠
1723634,MDRW2100040775.1,대박이죠,할말많은거넘좋아요,저희는 짱이에요 맞아요,듣는거넘재밌어요
692818,MDRW2100000105.101,그거야 타면되는거구 운동신경은 운동하면 할수록 늘어나,ㅎㅎ 그네 같은 것도 안가르쳐도 다른애들 잘타던데,타고나는 애가 최대로 능력 발전했을때 100이면,울애들은 겁이 많아서 그런가 ㅋㅋ
350890,HuLiC7323,저는 점심을 먹고 잤어요. 당신은요?,나는 아직 못먹었어 뭐 먹었어?,샌드위치를 먹었어요. 맛있게 먹었어요.,오 무슨 샌드위치?? 사먹은거야?
1186158,﻿MDRW2100003153.1,,,맞아 지쳐 ㅋㅋ 친구는 뭐샀는데?,친구는 지압신발 ㅋㅋ
1219,Chat10235,약 먹었더니 감기가 조금 나아진것 같다.,그래?,약효가 대단하네.,잘됐네 뭐.
1693195,MDRW2100038569.1,저는 한번도 안해봤어요 찜만 해놓고요ㅋㅋ,아 찜만 해두셨었군용ㅋㅋ,아무래도 직거래가 좋아보이지만 나갈 용기가 없어서요,요샌 코로나 때문에 비대면 거래도 많아요:) 불편하심 비대면 거래로 해보세요 ^^
849169,MDRW2100001381.1,판매가격 말해주라고,악 1만짜리는 8500 9600짜리른 8200 8100,사용기한은?,5.11
44511,Chat4213,응 배에서 천둥을 치더라니까.,우르릉 꽝꽝 이렇게?,ㅋ어 그날 정말 배고팠어.,ㅋㅋ잘 좀 먹고 다녀.
1777236,MDRW2100044710.1,딱 독기있고 어렸고 진짜 성공해야하는게 보여서요 물론 지금도 좋지만!,네네 맞아여 ㅋㅋㅋ 약간 나는 살아남겠다 하는 그거욬ㅋㅋㅋ 제가 데인저 연습영상도 마니봤는데 차트아웃얘기만 들으면 슬퍼서 ㅋㅋ쿠ㅠㅠㅠ그때 좀 들어볼걸..,덴져 앨범 명곡이었는데.... 옛날에 심의도 걸리고 ㅋㅋㅋ,ㅋㅋㅋㅋ마자여 이젠 적격소년단이지만..
497884,감성대화말뭉치.19074,더 이상은 못 견디겠어. 머리가 마비된 것 같아.,머리가 마비된 것 같다니 무슨 일 있으셨나요?,내가 젊은 사람들처럼 머리가 잘 돌아가지도 않고 업무는 많고 스트레스 받아.,업무가 많고 머리가 마비된것 같아 스트레스를 받으시는군요.
647974,MDRW2100000021.8,뭐래,몰라 지가 4시에 전화달라 했대,왜,몰라.. 지가 4시에 전화했겠지
1744958,MDRW2100042347.1,네네,코로나로 너무 못가니 이젠 가고싶어요ㅠㅠ 일단 국내 유영 관광 명소 돌고싶네요,자발적 집순이랑 이건 진짜 느낌이 다른 것 같습니다..ㅠㅠ (?) 저도 어디든 가고싶네요,맞아요
302720,HuLiC6211,너가 가장 좋아하는 음식은 무엇이니?,제가 가장 좋아하는 음식은 피자예요.,오 피자 좋아하는구나! 나는 포테이토 피자를 가장 좋아해,피자는 제가 가장 좋아하는 음식입니다. 당신은요?
1280803,MDRW2100009629.1,앗 네네 저는 그 에셈 예전에 팟어서 슴콘이나 엑소콘 가봤어요! 근데 요즘엔 아이유콘 노리고 있습니다,오...!!,name2님은 콘서트나 뮤지컬 좋아하시나요,저... 세븐틴이랑 인피니트 콘서트
74873,new_chat.100,여행지에서 사진을 많이 찍어두는 것도 중요한거 같애.,요즘 여행의 필수품은 디지털 카메라이니까.,여행지에서 찍은 사진을 보면 그 당시의 기억을 회상할 수 있어서 좋은거 같애.,여행을 다녀와서 사진과 함께 여행에서 있었던 일을 기록으로 남겨놓는 것도 괜찮을듯해.
12654,Chat1246,염색을 좀 해야 할까봐.,$Theme은 왜?,새치가 많이 생겨서.,스트레스 많이 쌓이나 보네.
1582086,MDRW2100030522.1,어제 오늘이요,이 방법은 게임 다운로드받자마자 해야하는거라서 만약에 안먹히면 하루에 몇번정도 게임 다시플레이해서 하던가 탈퇴하고 다시가입해서 무제한일때 해야할것같네요,잠깐씩 들어갔다가 2개정도 하고 나오곤해요,하트무제한.. 아.. 그렇군요 하트무제한은 끝낫겟네요?
1486505,MDRW2100023966.1,먹는거나 생필품 넣어 놓을거예요 아마 ㅋㅋ name1님은 장바구니에 뭐 넣어놓으시나요?,옷을 주로 많이 넣는편이에요! 간식거리는 잘 안시키는데 요즘 유독 입이 심심해서 찾아볼까 싶네요 ㅎㅎ 굳지않는떡 어떤가요? 저도 굉장히 좋아해요 ㅎㅎ,진짜 떡이 안 굳어서 언제 먹어도 맛있더라구요,와 너무 좋네요 보관은 어떻게 하세요?
704243,MDRW2100000135.17,알려준 핫플잇는데 거기 갈거야,어딘데 나무슨예쁜카페,몰라까먹엇어,들엇던거가튼데
662331,MDRW2100000063.29,너무 신기해..,이건 살ㅂ짝 의외일지도? 오 부기능 name7 나랑 같네 신기하다 이건 좀 와 근데,너랑 또 뭔가 비슷한게 있네,내가 사실 name7이 보다는 요즘에 name8이랑 같이 학교도 다니고 그럴 일이 많자나
1406377,MDRW2100018436.1,오오 수강신청이라는 단어 오랜만이네요ㅋㅋ 성공하셨나요?,네 저 완벽성공입니다 ㅎㅎ 예전에는 수강신청 어떻게 했어요?,너무 오래 전이라 기억도 잘 안나네요ㅋㅋ 예전에는 그냥 학교가서 했었어요 요즘은 컴퓨터로 하죠?,네 맞아요 홈페이지에서 합니다
385672,HuLiC8126,,평점 저거 뭐야,오줌 찔끔 눈물 찔끔 땀 삐질,만점이 10점?
1488667,MDRW2100024106.1,그렇게 말해주셔서 감사합니다ㅎㅎ 월요일에 개강했어요!너무 오랜만이다 보니 9월1일로 착각하고 수업못들을 뻔했답니다 ㅎㅎㅎㅎ 요즘은 줌으로 수업을하고있어요!,어때요? 줌으로 수업하는건?,줌으로 하면 일단 집중을 못해요 ㅋㅋ 자꾸 딴짓을 하게 되더라구요 name2님은 학교다닐때 동아리 활동을 하셨나요?,저는 새내기때 잠깐하고 말았어요 술을 잘못먹고 싫어해서요
13235,Chat12567,볼 만 해 그런거 보려면 차라리 그냥 뮤지컬 보는게 낫지 않나?,음 대부분 좀 환상적인 요소가 있는 소재를 $Theme 영화로 만드는 것 같더라.,뮤지컬의 생명은 그 생생함인데 영화로 보면 그런 감이 떨어질 것 같아.,그래도 영화는 영화대로 정돈된 느낌이 있더라.
1210451,MDRW2100004857.1,점심엔 냉동생지 주문한 걸로 에어프라이어에 구워서 빵을 먹었어요 노랑님은 뭘 드셨나요?,"저는 낙지볶음밥 배달시켜 먹었어요! 와 에어프라이어! 아직 살까말까 고민중인데, 사면 잘쓸까요?","아 배달 편하죠ㅋㅋ 에어프라이어를 3년정도 쓴 입장에서 생각하면 냉동식품을 자주 먹거나, 집에서 고기구워먹기를 희망하거나, 베이킹을 적은 양으로 한다 하는 사람들에겐 좋은아이템 같다고 생각해요","요리를 자주하는 편은 아닌데, 괜히 에어프라이어나 와플 기계 같은 게 탐이나요ㅋㅋㅋ"
304054,HuLiC6242,영어랑 일본어 빼면 할수 있는 다른 언어는 없어~,당신은 얼마나 오래 일본어를 배워 오고 있어요?,3년정도 배웠던거 같애. 이제는 많이 까먹었어.,당신은 몇 개 국어를 말할 수 있나요?
1055749,MDRW2100001596.1,응 여보야 잘자,응응 일단 자구 내일 얘기하장,응,잘자요 여보
467930,감성대화말뭉치.13202,,집에 일찍 가고 싶었는데 그러지 못해서 짜증나.,집에 일찍 못가서 기분이 안 좋으시군요. 집에 왜 일찍 못 가셨나요?,친구가 청소당번을 바꿔달라고 선생님에게 부탁했나봐. 선생님이 마음대로 청소당번 순서를 바꿔 버렸어.
1876703,MDRW2100047035.1,피곤할만하겠다 웅웅!!!!,난 스트레스 받는거 이따가ㅋㅋㅋㅋㅋ 자전거타고 더현대 갔다와야겠다ㅋㅋㅋ 너 최근에 더현대 갔다고 했나?,웅웅 토욜인가 일욜인가,오 그때도 무슨 이벤트 있었나? ㅋㅋㅋ 지금 가면 뭐 마우스 패드 같은거 받을 수 있는거 같던데
1899101,MDRW2100047053.1,치맥하고나니 배 부르니?,배부르고 졸림 ㅋㅋㅋ,자자 나도 졸리다ㅋㅋ,응 오늘은 일찍 자야겠음 ㅋㅋㅋ
346266,HuLiC7216,영화보는게 취미야ㅋㅋ,당신은 어떤 종류의 영화를 보나요?,주로 액션영화를 좋아해 너는 어떤 영화를 좋아해?,"저는 모든 종류의 영화를 좋아하지만, 공상과학 영화를 가장 좋아합니다. 좋아하는 장르는 무엇입니까?"
51086,Chat5515,창문을 열어.,그리고?,보일러를 켜야지.,그러면 되나?
1336702,MDRW2100013613.1,오오 역시 가족들과 사는게좋죠ㅎ.. 형제자매있으신가요,네ㅋㅋㅋㅋ 전 여동생만 2명 있어요ㅋㅋ,오우ㅎㅎ 저는 형만 있어서ㅋㅋ 동생있으면 어떤가요ㅎㅅㅇ,동생 있으면... 가끔 내가 동생인가? 같은 생각도 해요 워낙 허물없이 대해서ㅋㅋㅋㅋㅋㅋ
858882,MDRW2100001383.1,머가이리 많어 ㅡㅡ,보냈오 다팔고 9장,미치겄네,이거판다 8장
611676,감성대화말뭉치.4583,,아침 프로그램에서 석류즙이 그렇게 좋다는데. 사야겠다.,아침 프로그램에서 많은 정보를 얻는 편인가요?,신뢰할만한 의사선생님들이 나와서 얘기하니까 자주 보니까 아무래도 그렇지.
1840288,MDRW2100047018.1,그거는....굳이,이름 뭐지 그거,한과? 몰라,휴 다행이다
1828584,MDRW2100046985.3,지금 3개,아 본 거 같아,방송?,아니 광고
1155265,MDRW2100001644.1,name1 글램 깔아놓고 깐지도 까먹었다가 봤다고 관심도 없던척하더니 ㅎ.. 그으짓말쟁이여,ㅠㅠㅠㅠㅠㅠ 죄송해요... 글램은 진쟈 안봤오..,그래 글램만 안봤겠지..,녜...
266605,HuLiC5379,,같이 장보러갈래?,저는 당신과 함께 쇼핑하러 가고 싶습니다.,좋아~~ 넌 뭘 사야해?
1642853,MDRW2100034770.1,네 맞아요 빨간 닭볶음탕에 당면 넣어먹었어요,오... 당면!! 기본 당면스타일인가요?,네네 닭볶음탕먹을땐 기본당면이 젤 맛있더라구요 ㅎㅎ 당면 좋아하세요?,오... 그러시구나 혹시 중국당면같은건 안드셔보셧어요? 네 좋아해요
774502,MDRW2100001117.1,어디가!!,일요일부터 기침하더니 가래껴서,웅 헐 ㅠㅠ,근데 다행이도 어제 다나앗어
833050,MDRW2100001352.21,그냥 진짜 밥먹고 해서... 모 기억에 남는건 없어,오홍...,시내에서도 사먹었지 근데 유명한 말레이시아 전통 음식 ? 맛있는 음식이 없는 것 같아서 아 ! 있다,먼데?
637330,감성대화말뭉치.962,이십년 넘도록 일했는데 일이 아직도 능숙하지 못해서 눈물나.,오래 일했는데도 일이 익숙치 않아 슬픈 상황이시군요. 어떻게 하면 이 상황이 개선될 수 있을까요?,이십년을 일해도 익숙해지지 않는건 적성에 안맞아서일지 모르니 새로운 일을알아 봐야 겠어.,적성에 맞는 새로운 일자리를 알아보려 하시는 군요.
1633226,MDRW2100034042.1,노숙하라해요 마이너스 50억정도,아 님 서울역도 집이라면 집인거잖아요,사업망해서,1000억 #가보자고
996902,MDRW2100001555.1,유산균 왔나부당 히:),헐 ㅇㅅㅇ,잘 쉬어썹 ??,응응 잘잤는데 그래듀 졸리다 ㅠㅠ
1787755,MDRW2100045484.1,...응 ...응 (사늘...,그거도 일부러 신지의 욕망을 자극해서 그냥 lc필드에 녹아 사라지지 않도록?,아...........................?,한 그런거라던데
1549048,MDRW2100028240.1,제가 뿌링클을 워낙에 좋아해서요,그른가요?,name1은 좋아하는 치킨이 따로 있으신가요?,네네요
1703341,MDRW2100039324.1,오 쌀국수 맛있었겠네요!! 네!! 저 쌀국수랑 짜조... 스프링롤 딤섬 등등 베트남 음식 엄청 좋아해요!! 말하니까 먹고 싶네요ㅎㅎ,와~!! 저는 오늘 분짜 먹었어요 짜조 맛있조~~~,분짜bbbb 먹고 싶네요ㅠ,쌀국수 싫어하는 사람도 있던데ㅎㅎ 고수 좋아하세요??
551058,감성대화말뭉치.29496,아직도 심장이 빨리 뛰는 기분이야. 너무 상처입었어.,상처 입은 마음을 진정시키기 위해 할 수 있는 것이 있을까요?,밖에 잠시 나가서 바람이나 쐬고 와야겠어. 찬 바람을 맞으면 어느 정도 차분해질 것 같아.,차가운 바람을 맞으며 마음을 차분하게 할 생각이군요.
249563,HuLiC4986,좀 있으면 크리스마스인데 너는 산타가 있다고 믿니?,전 산타를 믿지 않아요,어릴 때 산타할아버지한테 받았던 선물 기억에 남는 거 있어?,산타가 준 선물은 기억이 안 나요.
110082,HuLiC1766,취미가 없어서 고민이야 게임 말고 다른 취미를 추천해줘,독서는 제가 가장 좋아하는 취미 중 하나입니다. 당신은 어떤 취미를 가지고 있나요?,나는 취미로 책을 읽고 있지 않지만 일할때 책을 항상 보고 있어,독서는 시간을 보내는 좋은 방법입니다. 당신은 어떤 종류의 책을 읽는 것을 좋아하나요?
1145488,MDRW2100001641.1,석진이항테는 막대하고 때리고 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 맞ටㅏ 하여튼 그래요 ටㅏ 어제 한라봉이 자꾸 생각나,왜?,너무 기여워 ㅠㅠ
1187813,﻿MDRW2100003276.1,,,안녕하세요,안녕하세요^^
1686431,﻿MDRW2100038062.1,,,ㅎㅇ,나 오늘 첫 출근했어
1197480,MDRW2100004001.1,그러고 보니 닫혀있는 가게도 많았는데 아무래도 코로나 때문에 그런 것 같네요 갑작스럽지만 혹시 추천하시는 김해 스팟 있을까요?,음 사실 놀거나 구경할 곳은 잘 없는데 김덕규 제과점이라고 거기 빵집이 유명해요!,메모해놓겠읍니다.. 덕분에 다음에 김해 놀러가면 기념품도 사올 수 있게 됐네요.. 굿 name1님은 가고싶으신 해외여행지가 어디세요?,저는 일본이요! 예전에 일본어를 조금 배웠었는데 현실에서도 써먹어보고 싶네요ㅋㅋㅋ
1240677,MDRW2100006939.1,음 저번주엔 이틀나가고 다음주엔 일주일 쭉 나가고 그다음주는 온라인으로 하고 이런식이에요 근데 9월 2주인가 부터는 경기도는 계속 대면한다고 하더라구요,와..... 이렇게 심각한데 결국 한데요???,그러게요.. 전쟁나도 학교는 간다더니 코로나도 예외는 아닌가봐요,휴..ㅠㅠ 감염되면 누가 책임져 주는건지..ㅠ
1939604,MDRW2100047094.1,앙 ㅋ 미래는 다 준다 ㅋㅋ 나무는 내일 나온댕 나무 받을거가타 ㅇㅇ,카톡 방금 받았어ㅋ,나무가 젤 많드라,아 매참김밥 먹고싶노
964050,MDRW2100001538.1,ㅋㅋㅋ알썽 어차피갈거라 살거있음 말해 ㅋㅋ,응알쏭 낼이마트가서 귤 양파는사지마 가져갈게ㅋ,오키오키 ~ 생각해보니 이번주 물김치가지러안감ㅋㅋㅋㅋ담주에갖다줄게 ..ㅋㅋ귀찮,응천천히줘도되ㅋ
1797168,MDRW2100046166.1,그렇죠 ㅎㅎ 낙지는 참기름이죠ㅎㅎ 저는 회를 간장에 찍어 먹는 편이예요 와사비 가득해서 ㅎㅎ,우아 저도요!!! 회 초장 다 좋아해욬ㅋㅋㅋㅋㅋ 와사비 잘드세요?,내 와사비 좋아해요,저는 와사비 마니 먹으면 코가 너무 찡해서 ㅋㅋ
177489,﻿HuLiC3321,,,오늘 화원에 가서 나무를 사왔어.,정말 편안하네요. 당신은 어떤 종류의 꽃을 받았나요? 난 꽃을 정말 좋아해요.
458304,감성대화말뭉치.11311,카페에서 만나기로 했는데 나랑 한 약속을 까먹은 모양이야.,약속을 까먹으신 모양이군요. 어떻게 하고 싶으세요?,전화를 한번 해 봐야지.,친구분과 대화가 잘 되시길 바라요.
1296370,MDRW2100010745.1,응 여기서도 먹는거 장난이 아니다,맛있는거 먹고 돈도 벌고 좋은 직업이다,해상이랑 전복잡아서 물회 해먹을거란다,해산물 잔치하네
1591760,MDRW2100031209.1,,저녁 드셨어요?,아뇨 아직요! name1님은요?,저는 방금 먹었어요 뭐 드실예정이세요?
847561,MDRW2100001380.1,여기를 앞에,나도 알어,텀바닥에 내려놓고 앞으로텅갖고와서,해봤다 ㅡㅡ
1813498,MDRW2100046951.1,라면과 커피는 몸에 안좋다는 생각에 안먹기도 했고..,아.. 진짜 건강식만 드시나봄 ㅋㅋ,무엇보다 귀찮아서리... ㅋㅋ 차라리 굶음.,ㅋㅋㅋㅋㅋ 너무 굶지도 마요 쓰러져요
