,dialogue_id,Q-3,Q-2,Q-1,A
364153,HuLiC763,맞아 특히 삼겹살은 우리나라에서 가장 보편적으로 소비되는 고기야,진짜요? 몰랐어요. 돼지고기가 들어간 가장 좋아하는 음식이 있나요?,삼겹살을 구워먹는것도 맛있고 목살로 제육볶음을 해먹어도 맛있지,그거 정말 좋은 생각이에요. 저는 보통 바비큐 그릴에 구워 먹습니다.
613029,감성대화말뭉치.4844,조금 더 자세히 설명해줄 수 있어요?,계절 탓인지 기분이 자꾸 가라앉으니 속상해.,속상한 기분에서 벗어나려면 어떻게 하는 게 좋겠어요?,기분 전환 삼아 산책도 하고 친구를 만나서 수다 조금 떨어야겠어.
1404730,MDRW2100018337.1,그래도 제주변은 많이 했던 것 같아요 수학여행가면 서로 사진 올린다음 퍼가고 했는데ㅋㅋㅋㅋ 그 사진들 때문에 다시 들어가고싶더라구요 스폰지 밥님은 어떠셨나요?,퍼가요 진짜 오랜만인단어네요ㅋㅋ 갑자기 싸이월드 들어가고싶어지네요,앗 그러게요ㅋㅋㅋㅋㅋ 그것도 약간 싸이때 말이네요ㅋㅋㅋ 싸이에 사진 많이 올리셨었나요?,저는 주로 퍼가는쪽이었어요ㅎㅎ 자주 올리셨어요?
1703534,﻿MDRW2100039338.1,,,기억나는 공연이나 전시회 있늬,티켓팅 광탈 당한 기억뿐이네요....ㅎ.... 공연이나 전시회 보러간 적 있나유?
150977,HuLiC271,그러니까 나도 그래서 안 갔어 지금 올리브영 세일중이지?,"네, 그렇습니다. 가고 싶은지는 잘 모르겠지만 갈 것 같아요.",나도 올리브영가서 새로운 기초 화장품을 사야겠어,그것 참 좋은 생각인 것 같군요. 저도 그럴지도 몰라요. 올리브 오일 좋아하세요?
821504,MDRW2100001303.1,맞어 ^^,ㅠㅠ,ㅋㅋㅋㅋㅋㅋㅋ,이렇게 팬이잇다니
1245405,MDRW2100007240.1,와 베테랑 나는 한번이 다야,이런,전시화는 가봤니,그럼 전시회좋아해
266075,HuLiC5366,"그림 그리는 거 재밌어요. 당신은 그것을 직업으로 하나요, 아니면 그냥 취미로 하나요?",그냥 취미로 그리는 거야. 만약 직업이었으면 스트레스 받았을 것 같아.^^,그렇게 보는 것도 좋은 방법이에요. 당신이 가장 좋아하는 그림은 무엇인가요?,우리 딸이 그린 그림이야. 재능이 있는 아이거든.
1048015,MDRW2100001593.1,이런거 ㅡㅡ에 ate 이런거 하면 오답이라먼서 ㅈㄹ하는거,요즘은 아예저렇게 질문하고 내가 속으로,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,아이거누가몰라ㅡㅡㅋ 왓츠유얼하비 하도
315027,HuLiC6496,그냥 보고싶은거 있으면? 엄청 찾아보지는 않아 ㅋㅋ,저는 공포 영화를 좋아해요. 당신이 가장 좋아하는 장르는 무엇입니까?,나는 로맨틱코미디 영화 좋아해,로맨틱 코미디는 최고예요! 당신은 역대 가장 좋아하는 코미디 영화가 있나요?
741098,MDRW2100000276.47,ㅎㅎㅎㅎㅎㅎ,맛이 상상이 가야하는제,아는게 그 뿐이라ㅎㅎㅎㅎ,내가 그런걸 접해봤어야지
1657591,MDRW2100035893.1,네ㅠㅠ 저를 못믿어서요!ㅋㅋㅋㅋ name1님은 어떤 친구를 기르고 계세요?,처음인가요? 처음에 다들 고민하던데 저는 갈색 푸들 기르고 있어요 사실 동생이 기르는 애예요,네ㅋㅋㅋㅋㅋㅋ 처음이에요! 헐 갈색푸들...아기 몇살 됐나요? 귀엽겠어요ㅠㅠㅠㅠ,처음에 많이 고민하고 공부한다더라구요! 10살요 아기보단 아재예요 ㅋㅋㅋㅋㅋ
784066,MDRW2100001155.64,서울은 그렇구나,어..무서워,아니요샌다그렇지 ㅋㅋㅋㅌㅌㅌㅌ,ㅋㅋㅋ열엇는데치킨잇길래ㅋㅋㅋ 2가지생각
887895,MDRW2100001499.1,그래두 내일만 출근하면 또 쉰다,그러게.... 그리고 또 이틀하면 또 쉬구!,웅!! 금요일은 드디어 죽을 먹을수있어 ㅠㅠㅠ,흐아.. 자기.. ㅠㅠ 힘들어요 ㅠㅠ
66830,Chat8497,,어떤 색상좋아해?,나는 빨간색.,왜?
1179506,MDRW2100002686.1,안녕하세요:) 점심은 맛있는 걸로 드셨나요?,그럼요 안녕하세요! 점심은 떡볶이었어요! 뭐 드셨어요?,저는 지금 늦은 점심을 먹어야해서 메뉴를 고르는 중이에요! 좋아하는 떡볶이 브랜드가 있으시면 추천해주세요 ㅎㅎ,논란이 있었긴 하지만 배떡의 로제떡볶이 너무 좋아해요. 매운것 힘들거든요ㅜ 김말이 튀김 꼭 곁들여드세요!
1971137,MDRW2100047737.1,"아?? 진짜 그런감독...넘짜증나요 왜 다양한 시점에서 보질 못하는지 알 수 없네요ㅜ 진짜 어이없다,,",그쵸 전 보영언니가 귀엽고 예쁜 이미지로 자주 나오는 것도 좀 아쉬워요 원래 그럴수록 이중적인 사이코패스나 킬러 같은 역할하면 멋있을 것 같지 않나요?,하 맞아요ㅠㅠ 솔직히 보영언니 얼굴로 싸이코패스역할 하면 진짜 무서울 것 같은데 왜 안쓰지... 보영언니도 하고싶다했는데,그쵸?? 아 진짜 감독들 뭐하는거죠 당장 캐스팅 안하고 영화 경성학교 보셨나요?
1522767,﻿MDRW2100026446.1,,,비와요?,아니요 안와요
467358,감성대화말뭉치.13086,다 괜찮은 친구인데 친구 이상의 감정이 느껴지지 않아. 그렇다고 이 친구를 거절한다면 앞으로 영영 보지 못할 것 같아서 고민이 돼.,친구가 친구로서는 좋지만 연인으로서의 감정이 들지는 않나 보네요. 친구가 고백하고 대답을 기다린 지 오래됐나요?,한 일 주일 된 것 같아. 그 친구도 참 괴로울 것 같은데 내가 어떻게든 답변을 주는 것이 좋겠지?,이 고민에서 벗어나 다시 평소의 생활로 돌아가시길 빌게요.
1685908,MDRW2100038021.1,저는 티비에서 편집본으로 봐서 유튭 클립 다 찾아봤어요! 어제부터 정주행하고 있습니다!!!!,네 전에 봤는데 시간 순삭이더라구요! 오오 편집본이랑 티빙에서 보는거랑 많이 다른가요??,저도 몰랐는데 티빙에선 10회가 넘어가잖아요! 티비로는 4회로 끝났거든여,티비에샤 해준다고 하는건 알았는데 시간 맞춰 보기 귀찮아서 보진 못해서 궁금했어요 헉 엄청 줄였네요
1797888,MDRW2100046221.1,ㅋㅋㅋㅋㅋㅋㅋㅋ10대때 진짜잘먹었던것같아요,진짜 ㅋㅋㅋㅋㅋㅋ 엄청먹었어요 아침 점심 저녁 야식을 먹어도 살이 안쪘었는데 그때는... 지금은 왜이럴까요,ㅋㅋㅋㅋㅋㅋㅋ그러니까말이에요 뷔페가고싶네요,어디 뷔페 제일 좋아하세요? 전 빕스보단 애슐리가 좋더라고요
845139,MDRW2100001380.1,오빠 아프다,마니 찢어졌니 이거 뭐주더라????,초콜,오오 오오오
1736242,MDRW2100041700.1,안녕하세요~! 최근에 재밌게본 영화나 좋아하는노래있으세요?,저 데이식스 노래 많이듣고있어요ㅎㅎ  혹시 신곡 많이 들으시는 편인가용?,"헉 저 데이식스 노래 그거 좋아해요 그,,,,, 제목이 기억안나네요",그거가뭘까요... !!!!!ㅋㅋㅋㅋ 예뻤어!!!!!
1076558,MDRW2100001603.1,몇겹 쌓인 돈가스 말고 그런 던가스 먹도깇음 당근낙지 돈까스 같은더,나도 옛날돈가스가 제일좋음 ~~카츠? 별로.,"맞아 밀푀유였나? 먹고싶노,,,",ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
352981,HuLiC7371,난 그렇게 생각 안 해요. 저는 그것에 대해 들어 본 적이 없어요. 당신은 그것에 대한 레시피가 있나요?,글쎄... 나는 오늘 처음 들어봐서 레시피는 모르겠는데?,"오, 그래요. 제가 찾아봐야 알 수 있을 것 같아요.",직접 그런 거 만드는 거 좋아하는 편인가봐?
875567,MDRW2100001397.161,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저는 아마 스터디가페가서 도전해보려고 했어요!,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,오픈런의 마음으로 ㅋㅋㅋㅋ,이거는 뭔가ㅋㅋㅋ
19846,Chat13851,아니 이 노래에 사연이 있어서 그래.,어떤 사연이 있길래?,남자친구와 헤어질 때 나오던 노래였어.,미안해.
459068,﻿감성대화말뭉치.11463,,,아빠가 젊은 여자랑 바람 피우는 걸 봤어. 내가 잘못 본거겠지?,아버님의 바람을 목격하셔서 충격이 크실 것 같아요.
1798415,MDRW2100046262.1,오 어떤 식물 키우시나요? 저도 식물 키우는 거 좋아해서요 ㅎㅎ,난을 키우고 있어요 요새는 많이 바뻐서 관리를 소홀리하네요,난 키우시는구나,더 신경을 써줘야겠어요 어떤 식물을 키우세요?
764767,MDRW2100001091.224,저는 불고기요,저는 고등어,고등어도 맛있었어요,맞아요 입맛에잘맞아요
541552,감성대화말뭉치.27642,응. 대학교도 수석 입학했고 여태까지 과 일등을 해왔어.,공부를 잘 해서 여태까지 일등을 하셨었군요.,이번 시험에도 다섯시간씩 자면서 노력했어. 그 친구는 공부도 별로 안 하는 것처럼 보였는데.,나보다 열심히 하지 않은 것 같았는데 더 좋은 성적을 받은 친구로 인해 많이 속상하시겠어요.
497757,﻿감성대화말뭉치.19048,,,아내가 뇌졸중으로 쓰러졌는데 제주도 한 번 데려가지 못해서 후회스러워.,아내와 여행 못간 것을 후회하시는군요.  조금 더 자세히 말씀해 주시겠어요?
923434,MDRW2100001523.1,생수는 얼만한거?,생수 안사도 된다 여기 있네,알겟어,있네
63702,Chat7927,그거야 모르지.,나같음 추워서라도 더껴입겠구만.,그 사람들만의 패션인데 머.,하긴 내가 추운것도아니구.
440580,HuLiC9393,너 예전에 봤다면서,근데 좀 기억 안나기도 하고 재밌어보여서 ㅋㅋㅋ,헐 그럼 너도 봐 ㅋㅋㅋ,그래야겠다 ㅋㅋㅋㅋ
224522,HuLiC4406,음악에 관심이 많구나?,"네, 저는 음악을 좋아해요. 당신은 어떤 종류의 음악을 듣는 것을 좋아하나요? 악기를 다룰 줄 아세요?",재즈 듣는걸 좋아해,재즈는 훌륭한 음악 장르입니다. 당신은 좋아하는 아티스트가 있나요?
389463,HuLiC8213,그치 ㅋㅋㅋㅋㅋㅋㅋㅋ,게임회사에 모여서 갑자기 온도상승하고 그러자나,맞아맞나 내가본내용도 그건데 같이봤던 기억이나서 ㅋㅋㅋㅋㅋㅋ 웃디네,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그니까 ㅋㅋㅋㅋㅋㅋ 맞아 우리 셋이본게 그거다.. 2년만에 나왔군 그게 2년전이라니
1633799,﻿MDRW2100034086.1,,,두번 해주셔서 먹어봤거든요! 완전 폴인럽 ㅠㅠ,아는분이 요리고수신가봐요 들깨수제비 너무 맛잇어요 ㅠㅠ
147256,HuLiC2623,"네, 저는 사진 찍는 것을 좋아합니다. 제가 여가 시간에 가장 좋아하는 일 중 하나입니다.",그렇구나 난 꽃을 찍는걸 좋아해,"저도 꽃을 좋아하는데, 제 아파트에는 꽃을 놓을 공간이 별로 없어요.",아~ 꽃을 키워보고 싶어?
1967203,MDRW2100047466.1,하지만 그럼 습기가 ㅠㅠㅠㅠ,그건 또 그러네요ㅎ...,ㅋㅋㅋㅋㅋㅋㅠ 습기만 없으면 딱인데..,그러게요. 또 에어컨 틀고 지내야겠네요
1343506,MDRW2100014078.1,침착맨은 보셔용??,네네!! 저 다는못챙겨봐도 조금씩보고있어요,침착맨이 제 최애에요 ㅋㅋㅋ 저는 이동진 평론가님도 좋아해서 그 채널도 구독해용!,아 이동진평론가님 채널도있군요!! 기생충 직조로 고생하셨던분맞죠?ㅜㅜㅜㅜ 침착맨 최애ㅜㅜㅜ넘 반가워요 ㅋㅋㅋㅋ통천님 카페차리려는데 김풍작가님이 조언해주는 영상 보셨나요
1408731,MDRW2100018606.1,완전요 거의 다 챙겨보는 편이에요~,헐 정말요?! 저도 드라마 좋아하는데 본방으로는 못보고 끝나면 몰아보는 편이에요 지금 왓쳐봐요 ㅋㅋ,저도요! 워낙 재밌는게 많이 나와서 몇개는 본방보고 몇개는 몰아보고 그래요ㅋㅋㅋㅋ 그거 서강준 나온거 맞죠?!,네네 지금 5화 보고있는데 아직몰입이안되서 하차해야하나 각재고있어요 ㅋㅋㅋㅋㅋ
236882,HuLiC4692,그것에 대해 듣고 싶어요. 저는 새로운 것을 배우는 것을 좋아합니다.,우선 수동카메라를 구입해야 하는데 로모카메라를 추천할게. 사진이 느낌있게 잘 찍혀.,당신은 어떤 종류의 사진을 찍는 것을 좋아하나요? 저는 제 강아지 사진 찍는 것을 좋아합니다.,나도 내 사진보다 우리 강아지 사진을 훨씬 많이 찍어. 어떻게 찍어도 귀여워.ㅎㅎ
1206698,MDRW2100004610.1,락토핏이요!,랏토핏 색깔이 다양하던데 전 주황 먹어봤네요,노란색 락토핏먹죠~! 저는 노랑만 먹네요 ㅎㅎ,무슨 차이인가요ㅎ
640597,MDRW2100000006.37,보기엔 좋지만.. 뭐랄까 내가 입기엔 먼.. 그런 느낌이랄까,넌 찐초록도 입자나 어제 기억 안 나시는지,찐초록이 오히려 입기쉬움 파스텔이 제일,다행히 보기엔 좋군요?
388810,HuLiC8199,맞아ㅋㅋㅋ 엄청 물릴꺼 같은데,그쯤 되니까 사장님도 뭐라 하잖아 ㅋㅋ,맞아 뭐하는 분들이냐고 ㅋㅋㅋ,그 때 막 눈치게임 하는거 기억나??
1857967,MDRW2100047025.1,아 진심 숙제 안 해온거 이럴때 빡 잡아야돼,하 개빡침 허구헌날 숙제 안해오면서 까먹었다 없는줄알았다 요지랄,진짜 그런것도 한두번이어야 넘어가지 ㅠㅠ,하... 담에도 안해오면 진짜죽인다
1779664,MDRW2100044893.1,형제자매가 있으신가요?,네 언니 있어요!!,전 동생 2이 있는데ㅋㅋㅋㅋ,오우 동생둘
1211966,MDRW2100004960.1,,오늘 갑자기 날씨가 엄청났어 그렇게 쏟아질줄이야,ㄹㅇ,지금은 좀 잠잠하네 너 사는 동네는 어땠어?
266253,﻿HuLiC5370,,,점심으로 뭐 먹을까?,"피자요, 항상 피자죠"
1002570,MDRW2100001558.1,세트제 200원 므여,돈남음 ㅋㅋ,무슨 돈,돈이 우선 남앗단말임
952139,MDRW2100001533.1,못하겟는데.. 교수님...,교수님은.. 천재야? 뭘..한거야?,왜 안알려주고... 하라고하시지.. 너무해,결과만 보여주고 다하라해? 불친절해요..
1606739,MDRW2100032231.1,미니홈피는 블로그 생각하면 되는건가...??,음ㅁ..... 일단 첨에 들어가면 미니룸이라고 내가 도토리를 주고 아이템을사서 나를 표현할수있는공간 이렇게 되어있고,도토리 ㅋㅋㅋㅋㅋ,ㅎㅎ..... (머쓱
436407,HuLiC9297,오 좋은데?? ㅋㅋㅋㅋ,그치 ㅎㅎ 오랜만에 얼굴 볼 겸 영화나 보자,오예 좋앙 ㅎㅎ,평일에 시간 돼?
433964,HuLiC9240,그것도 안본듯...,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ,설레고 좋은데
1340413,MDRW2100013872.1,ㅋㅋㅋㅋㅋㅋㅋ헬스으 크럽 그건 저도 가봤어요... 클럽가본건가 그럼... ㅋㅋㅋㅋㅋㅋ,크럽도 가고 마 다 놀았네! 실컷 놀았구만! ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ헬스크럽에서 실컷 운동하고 놀았네!!!,근데 가끔 그런 생각은 드네요 내가 과연 딴사람이랑 연애가 가능은 할까? 어떻게 사귀기 시작할지도 모르겠음
1217729,MDRW2100005347.1,배신할거라고 말해도 넘치는 의리,휴 아니 어케 그런애를 생각했지 몸이랑 말은 따로노는,성격적으로 모난 구석???우리 애는 그런거 없어요,다 모나있어서 멀리서보면 원인건가요 죄삼다.
490081,감성대화말뭉치.17534,반에서 삼등을 했어! 너무 기쁘고 내 딸이 대견해.,반에서 삼등을 하다니 정말 대단하군요!,응 고생이 많았을 거야. 그래도 딸은 공부를 즐겨서 하는 성격이야.,딸이 공부를 즐겨서 하는 성격이군요.
221469,HuLiC4336,오리는 실제로 본 적이 없는 것 같아요.,그래? 동물원 안가봤어?,"아니요, 아직 안 했어요. 저는 동물원을 별로 좋아하지 않아요. 너도 좋아해요?",그렇구나 난 어릴때 가보고 못가봤네 같이 가볼래???
1377115,MDRW2100016375.1,아 ucc라고 하면 그런가? 그 전공과제 있잖아 너네 동화만든거였나 그 과목 우리 조는 뮤지컬~~촬영했지..^^,앗...? 기억난다..텍스트어쩌구였나?....ㅋㅋㅋㅋㅋ기억잘하네.. 영화네영화 감독님이었네~ㅋㅋㅋㅋ,^^감독은 그 수업을 듣지도 않은 다른 애였고..우리 조원은 전부 배우였어 대학생 최대흑역사가 그것일까..ㅎㅎㅎㅎㅎㅎ,ㅋㅋㅋㅋㅋㅋㅋㅋ 아니..더있을걸?..ㅋㅋㅋㅋ
17877,Chat13445,정치인 월급은 얼마나 될까?,생각보다 많아.,그래.,하는일에 비하면 그렇지.
1920602,MDRW2100047073.1,나가면 어떻게 되는 거지,그냥 행복해질거 같아 맨날 운동만하구 떨린다,짜릿하겟네요..,진짜 이러다 운동인으로 전향하는거 아니가 몰라 그러기엔 넘 조빱이긴 하지만
1708027,MDRW2100039663.1,맞아요.. 저도 그런거 꾸준히봐도 저한테 적용이 안되더라고요 그냥 가끔 언니찬스 쓰는게 좋은거 같아요ㅋㅋ,언니 있으신가보네요 ㅎㄹ ㅎㅎ 그래도 좋은 언니시네요 정리도 해주시고,하도 답답하니 해주더라고요ㅋㅋ 왜 이게 안되냐면서 저는 눈에 보이는 곳에 모든 물건이 있어야하는 스탈이라 그런거라고 결론 내주더라고요,ㅋㅋㅋㅋ 맞아요 저는 넣어놓으면 꺼낼생각을 안해요
1365196,MDRW2100015531.1,지금 뒤에,공포감조성 옐로카드 ㅋㅋㅋ,아 쏴리ㅜㅜㅋㅋㅈ,잘잤습니다 ㅋㅋㅋ
1629545,MDRW2100033774.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,이렇게 바꾼개,당당하다 어이없다,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 남의이름에 빨간줄 그어놓고 지네.
1251417,MDRW2100007610.1,네,조세호 남편은 좀 다르죠,결혼관도 알아봐야죠 오?,연애는 강동원이랑 plz
1644640,MDRW2100034909.1,밀봉되면서 공기순환은 하는데 바깥 공기나 향이 안으로 들어가지 않도록 그런식의 역할을 하는거라고 들었던거 같아요,오.... 과학적이네요,처음에 신기하더라구요,알고보면 이세상에잇는 많은 것들은 다 과학과 밀접한 영향이잇는것같아요.
578340,﻿감성대화말뭉치.34850,,,잠시 쉴 겸 옥상에서 기지개를 켜며 기합을 질렀는데 알고 보니 뒤에 상사가 보고 있더라.,그럴 줄은 생각지 못했을 텐데 많이 놀랐겠어요.
368069,HuLiC772,도쿄는 일본 수도라 사람이 많이 살지. 천만명이상일꺼야,"와, 몰랐네요. 저는 이곳이 세계에서 가장 인구가 조밀한 도시라는 것을 알고 있습니다.","맞아 도쿄도 도시의 크기에 비해서 사람이 많이 사는 곳이지, 서울도 비슷한 편이고","네, 세계에서 가장 인구가 많은 수도권입니다."
1579596,MDRW2100030353.1,매우 만족한다고 했어요,부산역에서 배달 오네요,족발과 같이 먹는 막국수도 정말 맛있죠,저는 족발 냉채 좋아해요
18770,Chat13609,북핵 $Theme가 뭐야?,북한이 핵을 보유해서 세계에 끼치는 영향.,음 어려운데.,신문 많이 보면 금방 눈에 들어오더라.
1254647,MDRW2100007829.1,게임 하는 김에 돈도 벌고 그런 느낌이군욬ㅋㅋ,치킨각은 그 농장형? 게임이에요 ㅋㅋ,오 한번 검색해봐야겠어요 농장 육성하는 게임인가요?,정확히는 치킨을 키우는 게임이요 ㅋㅋ
1248809,MDRW2100007454.1,ㅋㅋ맞아요 생산너무귀찮구아레나티켓도 너무많이주니까 쓰기도귀찮죠ㅠ에구,왕국 꾸미기라도 하고있기는한데 발열이 너무 심해서 오래 못하겠더라구요ㅠ,ㅋㅋ저는왕꾸 아예안해요 데브 주가 쭉쭉 내려가던데 큰일이네요 진짜,헐 진짜요? 하긴 제 주변사람들도 접더라구요 새로운 컨텐츠를 만들어도 돌아올지는 모르겠네요...
1526571,MDRW2100026696.1,에이 뭐 콧구녕 쑤시는 정도는뭐,"해쥬는사람이 살살해쥬면안아츰 ㅋㅋㅋㅋㅋ 푹푹 쑤,시는 사람들잇늠 저는한계가왓네뇨",어우,굿밤
385798,HuLiC8129,미션임파서블 시리즈 봤어요?,와 그건 봤을거는 같은데 너무 오래됐지,빨리 7을 보고싶은데 코로나때문에 ㅜ,아니 뭐야 2018게 있네 액션이지
1569386,MDRW2100029647.1,그거 다 한개들었어요 뻔한 멍수작,치사해요,유혹하죠,맞아요
1473158,MDRW2100023098.1,,내 말이ㅜㅜ 당연히 엄청 맛있을 줄 알았는데!!!!,힝구힝구 아쉽네 오늘 맛있는거 먹도록 하자,ㅋㅋㅋㅋ오늘은 뭔가 간만에 입맛이 없어 다이어트 할수 있겠다
1364964,﻿MDRW2100015516.1,,,안녕하세요 name2님,안녕하세요 name1님!
732696,MDRW2100000245.47,응 쓰고 그리는중,name4는 좀 어떤가,계속 기침중,다른건?
568418,﻿감성대화말뭉치.32890,,,금연을 하고 싶은데 담배에 너무 의존해서인지 잘 안 되네!,담배에 의존적인 자신의 모습이 걱정되시는군요.
754837,MDRW2100000625.1,넹 직장다녀요,엇 저도! 월루중....ㅎㅎ,직장인 월급루팡,무슨 직무이신지 여쭤봐도 될까요?
434152,HuLiC9245,와 ㅋㅋㅋㅋㅋㅋㅋ 엔드게임을 안봤다고?,ㅋㅋㅋㅋㅋㅋ 나 시빌워도 안봄 문찐 인정?,ㅋㅋㅋㅋ미쳤네 아무것도 모르는구나 이 재밌는걸 왜 안봐?,그냥 뭐랄까 단순 액션만 있는 느낌?
828413,MDRW2100001333.37,아니 스몰 미듐 라지아니야? 스몰삿다며,미니 스몰 라비,워우 그럼 걍 크기보고 머 더 사던가하면되겠다,ㅇㅇ ㄹㅇ 괜한 걱정이엇음
1319181,﻿MDRW2100012417.1,,,모르겠어요 코로나땜에 사정안좋아지며 야반도주하셨다는데,헙
322095,HuLiC6659,저는 싱글 플레이를 좋아합니다. 저는 복식에 별로 소질이 없습니다. 당신은요?,그럼 우리 같이 싱글 플레이 해볼래??,"네, 저는 당신과 싱글 게임을 하고 싶습니다. 당신은 복식 상대가 있습니까?",너가 내 상대가 되어주면 되지~
807034,MDRW2100001272.14,일이 없네 오늘은 요즘 '패션'시즌이 아니라 그런가봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ무슨소리야 여름끝나가니까 가을겨울맞이해야지,요즘은 fw이런게 별로없고 봄가을이 짧아서,맞아 봄가을 너무짧아
1949010,MDRW2100047100.1,목요일엔 공장 다녀 오신댑....,바쁘시구만 마장동 고기 집 생겻더라,오잉? 오디에? 아 나 갑자기 생각난건데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,그 속옷집 잇지 비와이시
813577,﻿MDRW2100001278.60,,,마음은 맨날 여행가고싶다야,나도 그래
837840,MDRW2100001368.1,ㅋㅋㅋ 얼마나 남았어?,한두번 더 먹을 수 있오,냉동고에 넣어두면 더 오래먹을텐데 밥을 빠르게먹었나 소화가안되네,왱!!!!!! ㅜㅜ
