,dialogue_id,Q-3,Q-2,Q-1,A
415279,HuLiC881,"롤러코스터를 타본 적은 없지만, 항상 가고 싶었어요.",한국에 오면 꼭 한번 가봐. T익스프레스는 시속 104km로 달리는데 낙하하는 것도 아찔하고 짜릿해.,저는 일본에서 가장 인구가 많은 도시인 교토에 가고 싶습니다.,교토에는 어떤 관광지들이 있어? 어디를 가고 싶은데?
779093,MDRW2100001148.38,나 저번에 왓을때 아침에 거기서 바로 출근했지,응,그땐 힘드러써,힘드러찌 그때도 못앉았자나
901944,MDRW2100001514.1,큰 이모랑 큰 이모부랑 동갑,그렇데 동갑이래 ㅋㅋㅋ,그럼 같이 ????? 겨울에 엄마아빠랑 여행갈래? 돈 조금씩 모을까?? 제주도나 여름에 가고 싶은데 여름에 휴가 다 안 맞을꺼 같지 않나 ㅋㅋㅋㅋㅋㅋ,같이할거 같더라고 ㅋㅋㅋ
1676488,MDRW2100037311.1,체널A에서 하는 드라마도 막장일듯,ㅋㅋㅋ 온통 막장이네요,쇼윈도 여왕의 집이라네,쇼윈도 아니 제목이 좀 그러네요
1243935,MDRW2100007151.1,그러게요 신기해요 저 목이 한 번도 안먹어봤는데 무슨 맛인지 설명해주실 수 있나요? 먼가 생긴게..쫌 무서워서 안넣어봤어요,오 정말요? 마라 좋아하는 사람들은 다 넣어 먹어요ㅎㅎ 일반 버섯보다 좀더 쫄깃한 식감이고 양념이 잘 배어들기 좋은 모양이라 짭짤해요,오 담에 한번 넣어먹어야겠어요! 마라탕 vs 마라샹궈 중에 뭘 더 좋아하시나요?,마라샹궈요!
371222,HuLiC7793,밥 먹었어?,웅웅 ㅎ,뭐 먹었어?,삼겹살 구워먹었어
588777,감성대화말뭉치.36895,,선생님이 내가 따돌림당하는 걸 보고도 모른 척하셨어. 어떻게 그러실 수 있지?,선생님이 모른 척하셔서 많이 슬프셨겠어요.,난 정말 더는 살고 싶지 않아. 너무 힘들어.
1348421,MDRW2100014408.1,아직 20대올시다,4달뒤면 30대신 29살이시군앙,아직 멀었읍니다... 저희 동년배들 아직 학교 다닙읍니다...,무슨 학교요? 대학원이져
1272788,MDRW2100009112.1,ㅋㅋㅋ저도 예전에 먹어봤었는데 맛있더라고요 name1님은 피자보다 치킨 더 좋아하세요?,피자를 더 좋아하는데 가족은 치킨을 더 많이 먹어서요ㅠ,제일 좋아하시는 피자가 뭐예요?,포테이토를 가장 좋아해요! 질리지 않더라구요ㅎㅎ
1748992,MDRW2100042633.1,ㅋㅋㄱ어떤거 드셨어요?,동생이 사온...이상한 외국 과자요ㅎㅎㅋㅋㅋㅋㅋ 어휴 이런거 있으면 제가 다 먹게 되네요ㅜㅋㅋㅋㅋ,이상한 외국과자 ㅋㅋㅋ 요즘 신기한 과자 많은것 같아요,맞아요ㅋㅋㅋㅋㅋㅋ 그리고 새로운 맛으로 나오는 과자들이 많아서..... 먹어볼게 넘 많네요ㅋㅋㅋㅋㅋㅋㅋ
135239,HuLiC2346,"아니 나이말고, 너가 형제자매중 몇째냐고, 난 둘째야.",저는 두 명의 오빠와 두 명의 여동생이 있습니다. 취미가 뭐예요?,아 니가 셋째구나. 오빠가 있어? 나도 오빠가 있었으면 좋겠어.,"네, 남동생이 있어요. 저보다 나이가 훨씬 많지만 친해요."
307291,HuLiC6317,나는 페페로니랑 치즈피자가 제일 좋아. 근본중의 근본이지.,잘 선택하셨습니다. 당신은 어떤 일을 하세요?,나는 휴학중이야. 내년 3월에 복학할 것같아.,그것 참 좋은 생각인 것 같군요. 당신은 무슨 일로 학교에 갑니까?
1185374,MDRW2100003101.1,아 구피를 키우시는군용ㅋㅋ 구피도 번식력 좋죠?,번식력 좋죠,번식하는대로 다 키우시는거에요? 아님 입양 보내세용?,그대로 키워요 오래 키우니 번식력도 떨어지네요
76771,new_chat.96,고마워 ㅎㅎ. 절대 안까먹을께!,까먹으면 안되!! ㅎㅎ,왠지 느낌이 크면 너무 이쁠꺼 같애. ㅋ,고마워.~
1324107,MDRW2100012755.1,겨울같은때에는 안그러고?,응 여름 시작됐다하면 여지없이 피부 가렵고 난리나,그럼 아토피나 이런건 아닌듯? 여름에 체력저하로 면역력 낮아서 그런거아냐?,뭐 그럴수도 있고ㅠ
446698,﻿altergo_a.157,,,내일 솔트룩스에 전화해야겠다.,몇 시에?
1469114,MDRW2100022830.1,,그니까,학생들을어떻게보는지도 너무쿠명하 투,그래놓고 막 졸업한 언니들 여기저기 다닐때마다 다 만난다고
1568447,MDRW2100029585.1,지금 있는 곳은 다들 합니다 왜냐면 관리자빼고 아저씨가 없어요 ㅋㅋㅋㅋㅋㅋ,아악ㅋㅋㅋㅋㅋ그래도 꼴불견 아저씨들은 안봐서 다행이네요 ㅋㅋㅋ 아저씨들도 다 똑같이 야간 돌아가면서 하는거죠?,네 그럼요 ㅎㅎ 진짜 막장들 많았는데,막 야간시간에 땡땡이치고그랬나요? ㅠㅠ
1273378,MDRW2100009149.1,뭐 먹었길래?,점심 삼각김밥 고구마 먹었어,삼각김밥 양이 적은데 그걸로 배가불러?,복숭아도 먹었어
1485158,MDRW2100023875.1,따로 하는 운동 있으세요?,"전 유연성이 없고 정적인 운동은 흥미가 안생겨서 아, 네 전 실내 암벽 등반요",와 재밌을거같아요 클라이밍이죠?,네 재밌어요
780911,MDRW2100001151.36,맛잇는거 먹고 담시험이 바로 잇어서 다행이야 개강 첫주에 별거 안해서 공부할수잇으니까!!! 금방 딸수잇으니까 굿굿 텀 길면 더 지쳐 정처기는 1년에 3번밖에 안봄 ㅅㅂㅋㅋㅋ 떨어지면 내년 3월임 ㄱㅊㄱㅊ,ㅠ,개웃겨,왜?
975933,MDRW2100001542.1,여기도 포항 죽장면이라고 완전 촌구석,누가 델러온대 ㅋㅋ케,죽장초가 벽지인걸로 알고있음 ㅇㅇ 원나미 델러옴,비트코인 책은 왜 안사주지
1959175,MDRW2100047114.1,오홍~ 확실히 교육이랑 회사 소개 위주로 하는구만! 아이궁 우리 애기 잘하구있넹~ 역시 내 여보당 멋있엉!!!!,와앙 쟈기!! 나 피씨번으로 왔엉 피씨버전 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 신가하구만,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 대박!!!! 우리 어제 말한대루 엑셀 배경이얌?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 예에~~,"엑셀 배경은 아니얌 그냥 기본 카톡 배경! 와 근데 이렇게 놀아도 되는건가 갑자기 걱정,,, ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
55506,Chat6325,,엽기만화를 좋아하니.,아니. $Theme는 좀 징그러워서 싫어.,난 재미있던데.
974144,MDRW2100001542.1,왜 안깨움  여보 냉장고에 벌레 생김 빨리 와 야채고 안에 뭐가 썩었나 애벌레같은거 빨리 온나 우짜 죽은가같긴한데 내스타일 아니야,--\ 싹 정리함 해야겠군 진매 물타까. 아님 손절하까 ㅋㅋ 심히 고민중,나도 스크케미칼 미쳐 ㅋㅋㅋㅋ 위더스제약도 ㅆ봉 야채공 야채고에 가지가 썩은거 같기둥 애벌레라서 못 건듬 빨리와 조툌ㅋㅋ,크나? 많나?
1078849,MDRW2100001607.1,넹!,아침 열시정도!,냐아 열시다음은 몇시에요,열시반있고 그다음은열두시 열두시거타? 열두시? 열시반? 우짜까욤
62891,Chat7766,내 여자친구는 가방 욕심이 진짜 많아.,어떻게 알아?,내가 본것만 해도 10개가 넘는데 보기만 하면 또 사고 싶어하더라고.,가방모으기가 취미인가보다.
1316915,MDRW2100012254.1,오 똑같네요 떡볶이 어느브랜드꺼 젤 좋아하시나요?,엽떡이요ㅎㅎ,오 저도 엽떡 좋아해요! 저는 매운거 못먹어서 착한맛 시켜서 먹는데 name1은 무슨맛 드시나요?,엽떡 로제 맛있어요!
1460403,MDRW2100022226.1,모가디슈? 처음 들어봐요,조인성 나와요ㅎㅎ,오오 그렇군요~로맨스인가요?,액션입니다!
1582028,MDRW2100030519.1,눈물나게 맛나요 제발 드셔주세요 용산에도 있어요 신사에도 있고...,우와,"아 그리고 호불호 갈리는거 또 뭐있지 고수는 못먹어요,,",찾았어요 주말에갈겁니다 앗
426593,HuLiC9070,와 그거 내 인생영화야,그래? 그렇게 재미있어?,옹옹ㅋㅋㅋ그거 봐라,ㅋㅋㅋㅋ매력을 좀 설명해줘 봐바 땡기면 볼께
730473,MDRW2100000237.7,엉,클립으로 드라마 다봄,나도 그런 적 있음𐌅𐨛𐌅𐨛𐌅𐨛𐌅𐨛𐌅𐨛𐌅𐨛𐌅𐨛𐌅𐌅𐨛𐌅𐨛𐌅𐨛,그 이나영이랑 이종석 나오는더
58382,Chat6902,,해피투게더프렌즈 본적 있니?,본적은 있어.,연예인 친구 찾는거 보면 감동적이더라.
958676,MDRW2100001537.1,ㅋㅋㅋ 도망이라니ㅋㅋㅋㅋ 아직도 정리중이야??,정리하구 연습실에 방금 집어넣었어ㅎㅎ,오홍 ~~~ ㅋㅋ수고했어용,이제 배달가야지ㅎㅎ
1457955,MDRW2100022060.1,네ㅎㅎ 평소에 어떤 프로그램 보네요? 보네요가 아니라 보시나요?,런닝맨 봐요 티비는 자주 안봐서 잘몰라요 ㅌㅋㅋ,오 저도 런닝맨봐요ㅋㅋㅋ,오오 요즘 티비 볼게없어요
407218,HuLiC8623,(굿),이모티콘 볼려는데 무서워서 못보겟네여 ㅋㅋㅋㅋㅋㅋㅋㅋ,진짜 무섭긴 해요 ㅋㅋ 안무섭다곤 말못함,일단 보고 후기를 드릴게여
856879,MDRW2100001382.1,아야,그만 아파해 name1,은 누두덩이 오빠 먼저가 name1틀려써,나도 늦어써 여보 기다릴까
1131060,MDRW2100001637.1,미칭 나 살 조오오오온나 찜 ㅠㅠㅜㅜㅜ시불ㅜㅜㅜ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅠ 개강 연기된김에 합니다 다욜 ㅠ 야야 이거 우리 실물로 본거 아나냐 ㅋㅋㅋ케 이고 멈가 입으면 이쁠거같지않오?^^ https** 랩원피스를 조아하는 내 맘을 흔들엇다 이거 안에 나시입고 입어도 한국에선 노가 헐 나 이거 입어봄ㅋㅋ 이거 몬가 에뿐데 이거도ㅠ,다 예쁜대 ㅎㅎㅎㅎㅎㅎ???? 나는 지금 너무너무 돼지라서 옷 살 여력도 없다야 나 진짜 고3때 이후로 체고 조팡 ㅎ,나지굼 내가 프랑스에서 입어본 스트라이프 원피스 찾는데ㅔ못 찾겟어 왴ㅋㅅㅋㅋㅋㅋㅋㅋㅋㅋ 많이쪗냐 야 내가 입어본게 이고엿나..?
4239,Chat10822,,안녕?,안녕.,요즘엔 초등학생들도 건강에 관심이 많은거 같아.
1238806,MDRW2100006807.1,부모님이랑 여동생남동생 있어요,삼남매인가요,네네ㅋㅋㅋㅋ,맏이로서.. 어떠셨나요
1261941,MDRW2100008349.1,저 유툽으로 손흥민 씨 보면서 국뽕 채우고 있었어요,이게 다... 대기업의 맛?,맞아요,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1480367,MDRW2100023563.1,준비할거가 있나요 컴 끄고 문 단속하고 가면 되는데요 ㅎ,너무 오래 일하셔서 그런듯.. ㅋㅋㅋ  보통 학생때.. 점심먹고 얼렁 집에가고 시픈 그런 기분이 되어야하는건뎅.. ㅋㅋㅋ,저야 늘 칼퇴라서..  출퇴근을 셀프로 하기에 퇴근 빨리 해야지 하는 맘이 없는거 같아요.ㅋ,마음이 편해서 그런가봐요..
379410,HuLiC7982,맞아 신박했지 그림체도 너무 귀엽게 잘 표현 됐고,귀여운 그림체에 그렇지 못한 목소리와 말투,ㅋㅋ그게 이 영화의 킬링 포인트지! 나는 주인공이 형으로 나오는 애기랑 친해지는 과정도 너무 재밌었어ㅋㅋㅋ,내가 이번에 과제 중에 갈등 소재로 레포트 쓰는 과제 있었는데 이 내용에서 갈등이 많이 생겨서 이걸로 과제 했어
1431640,MDRW2100020228.1,폰이랑 같이 무슨 음료 마셔? 팝콘,콜라가 어울려,나는 환타 파인애플,환타는 포도 지
31328,Chat1727,넌 좌우명이 뭐야?,내 $Theme?,응.,인생은 즐기는 것 인데.
190550,HuLiC3622,그것은 정말 근사해요! 저는 10대 초반에 케이크와 쿠키를 굽기 시작했습니다.,나는 빵을 엄청 좋아해서 만들어 먹기 시작했어ㅋㅋ,저도 빵 좋아해요. 그것은 세계에서 가장 인기 있는 음식 중 하나입니다. 당신은 어떤 종류의 빵을 좋아하나요?,나는 크로와상 좋아해! 식감이 좋아서
979802,MDRW2100001544.1,근데 나는 버스 환승이 애매해서 좀 늦을 수도 있지 싶은데..,name3이랑 킥보드도 타고 한 뒤 병원으로 가겠음.,이거 폰에 저장해두삼. 폰에 있는 쿠폰인가 확인할라고.. 4시 20분 병원 길 건너 내림.,30분에서 40분 사이 병원 도착할 듯.
1905592,MDRW2100047058.1,싼지는 모르겠는데,여긴 모여,여기가 name6가 다니는데여,아하 언제가냐고 물어봐야지 너도 뭐 한다고 그러지 않았니
1086748,MDRW2100001612.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 무슨생각했오 쟈기!!! 쟈기가 저번에 봤다던 러브젠가가 저런거여쒀?!,우웅! 저거였오 ㅎㅎ 히,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 49금이 좀 탐나는뎅..??! 오프라인 매장없낭 사가지구 여행가서 하면 딱인뎅 ㅎ.ㅎ,헐 진쨔! 사가지고 여행가서 하면 완저 딱인뎅..
1126905,MDRW2100001635.1,아이 쀨..! 레인이즈 컨틴유.!!,으아앙아아가아ㅏㄱ!!!! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅍ 하지만비외도..안오는척!조급하지않은척!!,이게 바로 자연 샤워..... 자연 물놀이구나..!,두려움에떠는즁!
1137979,MDRW2100001638.1,지금 도착했음다,빨리ㅏㄹ리 옷벗고 주무시져... 아니 나 벌써 마늘방구나와 미친냄시,",,, 이런말씀 저에게 하지 마세요;;; name2찌 일 열심히 하시고 계신가요? 전,,, 졸려 죽겠어용 ^.^",옝 저내일 망스케줄..
976769,MDRW2100001543.1,자동차세나왔어,26만원돈? 몰라? 비빔면 사가??,비빔면 오늘은 안먹을껀데  자기 내일 먹을꺼면 사와  오늘은 오무라이스 남은재료있어서 한번 더하게,ㅋㅋ 모야
861109,MDRW2100001383.1,#요플레토핑 #요플레 #빙그레,이거와써,집에두? 가게두? 오빠가게거먹고 name1저거주세여,가게만 왔는데
1072771,MDRW2100001602.1,저 1지구아닌데여 장짐리인데여 실망,시끄럿 개업을 거기다 했단말야 징짐리에 열면 아무도 안왓,ㅋㅋㅋㅋㄱㄱㅋ 누구맘대러!,name2맘대루!
278943,HuLiC5663,좋은 계획 같아 보여요. 당신은 어떤 음식을 좋아합니까?,먹고 싶은거 먹는 타입인데 지금은 로제 스파게티 만들어 먹으려고 해,정말 맛있는 것 같아요. 저에게 알려줄 수 있는 레시피가 있나요?,면 삶고 시중에 파는 버섯 크림소스랑 미트볼 토마토 소스 취향껏 섞어서 먹어ㅋㅋㅋ
1875623,MDRW2100047035.1,하긴 익숙만해지면 금방이지,마쟈 금방 적응하지 않을까 ㅋㅋㅋㅋㅋ,난 아이패드 익숙해 지고 있는중 그래서 약간 애플에 자신감 붙이고 있지,옹ㅋㅋㅋㅋ아이패드도 사고싶어!!!!!
1933465,MDRW2100047086.1,오 오늘 첫 대답 기능 개시니,요거트 종류가 많아?,"움? 뭐 여러개 있지?! 근데 ㅋㅋㅋㅋ껍데기로 맨날 구분해서 이름이 아리까리하네ㅋㅋㅋ 4+2 붙어있는거 맨날 사먹구, 최근에는 요플레 10개 들이 사먹구, Homeplus제품- 뭐 이런거처럼 싸게 나오는거도 있구ㅋㅋㅋ",아 맛별로 나온거? 요거트는 남양이 맛있기는 한데
460644,﻿감성대화말뭉치.11771,,,남자친구가 시도 때도 없이 전화를 해서 스트레스가 장난이 아니야.,남자친구의 연락이 잦아서 스트레스를 받으시는군요.
1488745,MDRW2100024112.1,네 그렇다고 볼 수 있죠 개인시간이 많이 부족해서요,하...참... 맞아요 정말 큰 문제에요 워라밸이 잘 맞아야하는데 한국에선 특히 힘들죠...,"네ㅠㅠ 맞아요.. 워라밸 맞는게 중요하다 생각하는데, 그게 이루어질수 없는 상황이라 힘들어요",직무 특성상 힘드신건가요..? ㅜㅜ 너무 고민이시겠어요
1036805,MDRW2100001590.1,근데 웃긴건 저희 영업장에 2개 주문들어왔음... 진짜로 바르는 사람이..,와아..역시..,있어요 포항에도....,돈있는 아줌마인갑다
1508056,MDRW2100025418.1,3시반 ㅜㅜ  그럼 점심은 퇴근하고 집에 가서 먹나영? 이제 곧 퇴근이시네영,넹네우 30분남았아염 ㅎ.ㅎ,얏호! 오늘 일은 어땠어요?,어제 안오던 손님이 오늘 다온거같아용 ^^....
1366273,MDRW2100015605.1,아아 으음,에스파는 나야 둘이 될수없어.. ㅋㅋㅋㅋ혹시 에스파 아세요?? 이분들 세계관이 가상세계에용..,ㅋㅋㄱㄱㄲ 아 진짜요 신기 저 거기 카리나 윈터 지젤알아요,아 징짜요?? 아시는구나 에스파는 4명인데 가상세계에서 활동하는 아바타도 4명이 같이 있어요.. 서로 이어져있는 그런 세계관..? 저두 주워들은거에용
183203,HuLiC3453,맞아 코로나 때문에 피씨방 못간지도 꽤 됐네 너 피씨방 가봤어?,"아니요, 카페는 안 간 지 오래됐어요. 너도 좋아해요?",피씨방이 뭔지 모르는 구나 거기가면 친구들이랑 같이 게임하기 좋아,무슨 말인지 알겠어요. 저는 컴퓨터로 게임하는 것을 좋아합니다. 당신은 어떤 종류의 게임을 하기를 좋아하나요?
1959,﻿Chat10392,,,넌 술 잘먹니?,응. 조금 먹지 왜?
1363862,MDRW2100015439.1,,내일 뭐 드실지 알려주세영ㅋㅋ,아직 계획된건 따로 없는데 아마 비비고 곰탕 남은거 마저 먹을거 같아요 저번에 대량구매를 해버려서ㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ 엄청 구매하셨군요! 다 곰탕맛으로 사신건가요?
315456,HuLiC6505,응 고기 먹는 것을 좋아하지~~ 특히 소고기 !! 화로에 구워 먹는걸 좋아해,당신은 재미로 무엇을 하는 것을 좋아하나요?,나는 재미로 게임을 하는 것을 좋아해!,당신은 어떤 종류의 게임을 하시나요?
1415041,MDRW2100019057.1,저도 피자좋아해요!! 하와이안 어떻게생각하시나요?,저는 하와이안피자 좋아요!! name1님님은 어떠세요?,저도 완전 사랑해요 무조건 파인애플 토핑 추가해요,오 그렇군요!ㅋㅋㅋ 제 주변에는 다들 파인애플 넣은거를 싫어해서 누구랑 같이 먹을따는 그렇게 못먹어요ㅋㅋㅋ
1670103,MDRW2100036835.1,아 여기서 처음 만들었대요? 일반 바스크치즈케이크랑은 또 다른가보네요,거의 시초라고하더라고요.. 저는 집에서 야매로 만들어봣지만 서울가게되면 먹어보려고용 ㅎㅎㅎ,아 집에서도 만들어볼 수 있나요??,ㅋㅋㅋㅋㅋ 근데 그런 퀄리티는 안나와요 ㅜㅜ
734793,MDRW2100000247.52,너무 창과 방패라 웃겼음 엄마가 뭐하녜서 난 일한다니까,무슨 야기했어 ㅇㅇ,자긴 드라마 본다길래,대박부동산? 아님 걍 넷플?
1024238,MDRW2100001583.1,근데 name14 휴가나왔엉?,잘자요! 응,저녁에 마신거 얘기하는거?,응
1704112,MDRW2100039381.1,넹...ㅋㅋㅋㅋㅋㅋㅋ 입고 name1님 만나러 갈게여~~,좋아용 기대합니다~~ 요즘에는 그럼 옷은 잘 구매안하시나요?,아뇨 옷은 얼웨이즈~ 저의 쇼핑리스트에 있답니다,ㅋㅋㅋ가을맞이 옷들도 사셨나요?
1664929,MDRW2100036443.1,안녕하세요,안녕하세요! 전 지금 옥수수를 먹고있어요!,맛있겠네요 저녁 드셨나요??,네네 그냥 집밥 먹었어요 ㅋㅋ 뭐드셨어요? ㅋㅋ
1884946,MDRW2100047043.1,보통은 각자 또 함께 간다고 하지 않나요.... 그룹은 이대로 끗?,그 누구도 제대로 뜬 애가 없는데 도대체 왜ㅠㅠ 근데 그렇다고 망한그룹도 아니잖아 허허... 진짜 씨스타만큼 돌연해체다,그룹황동만 하고 개인 활동은 얼마 안했자네..? 순식간에 사라지네 노래 괜찮았는데 말이죠,오늘부터 우리는~ 이런노래 안나온다구요ㅠㅠ
1563757,MDRW2100029241.1,그렇군요 냉면이 왜좋으세요,그냥 면이 얇구 식감 좋구 맛도 좋구 ㅎㅎㅎㅎ 면이 얇고 식감이 좋은게 핵심인거같아여,그렇군요 또어떤음식좋아하세요,어제먹은 육개장이요! 너무좋아해서 만들어볼라고 시작했다가 숙주담근탕만들었어요^^
1574557,MDRW2100030015.1,아하 ㅋㅋㅋㅋㅋㅋ 눈치가빠르시네요~~ 파스타에 페퍼론치노들어가면 맛나죠 ㅎㅎ,매운맛내는게 페퍼론치노 엿군요! 전 잘 몰라서ㅎ 요즘 밀키트로도 이것저것 잘 나오더라구요 감바스랑 스테이크도 밀키트로 시켜서 해먹어봣는데 괜찮던데요?ㅎ,넹 ㅋㅋㅋㅋㅋ 아정말여?? 저는 밀키트는 떡볶이밖에안먹어봐서!,요즘 밀키트 별의별 메뉴로 다 나오더라구요~ 왠만한 메뉴는 다 있는거 같아요ㅋ
1045427,MDRW2100001592.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅅㅍ ㄹㅇ 뭐라하지 눈치없다는소리를 매일들으며 넌씨눈이고.. 응어야애엥에 응애!!,ㅋㅋㅋㅋㅋㅋㅋㅋㅅㅂㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅅㅂㅋㅋㅋㅋㅋ이정도 급인듯,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 바보횽!!!!! 언니나에타올릴라고 만들었다가 에이..하고포기했다,바보도!!!!바보도 정도라는게 있잖앍!!!!!!!! 얌마!!!!!!엉니 걍 다들 같은 생각일듯
507811,감성대화말뭉치.21018,하나뿐인 딸의 혼수를 못 해줬어. 난 나쁜 엄마야.,상황 해결을 위한 방법은 무엇일까요?,딸에게 상황을 말해주면서 나중에 좋은 혼수를 해줘야겠어.,남편분이 제안을 받아들이셔서 사용자님의 화가 누그러지시면 좋겠어요.
383997,HuLiC8088,극한직업같은것만  나오면 됨 ㅋㅋㅋㅋ영화사 흥행할거임,ㅋㅋ결국 보고싶은건 코미디,맞음 요새 웃을일이 없어섴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,인정쓰 현생....후 저 멤버들 같이 있는걸 또 보고싶 번외같은?
1960636,MDRW2100047114.1,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나두 인났옹... 엄마가 밥 먹으라규 깨워써 우산 왱?! 오늘도 눈왕? 일단 한숟갈 하구오껭,오늘 밤부터 내일 아침까지 눈온댕 쟈걍! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 일찍 일어났넹 피곤하징 애기..ㅠㅠㅠㅠ,"웅..... 뭔가 일어나자마자 밥먹어서 잘 안 넘어강 앉아있오야징,,",아이궁.. 더 잤어야했는뎅.. 애기 또 꿈꿔쒀?! 푹 못잤나용
885549,MDRW2100001496.1,노빈손?,헐 노빈손 졸라오랜만,한국파마 상,헐
633600,감성대화말뭉치.8885,자식들 생활도 넉넉하지 않은데 이렇게 매번 받는 내 자신이 초라하고 우울해.,이 상황을 개선할 수 있는 방법은 뭐가 있을까요?,내일부터 상담도 받고 내가 할 수 있는 일자리를 좀 알아봐야겠어.,계획을 세우는 자세를 길러 앞으로 하시는 일이 잘되길 바랄게요!
895720,MDRW2100001500.1,이백 ㅋㅋㅋㅋ 풍채에서먹을듯,그래 맛있는거 해달라해 ㅋㅋㅋㅋ,name22언니 밥먹음 name40랑 찬밥임,ㅋㅋㅋㅋname20이랑 둘이 먹겟네 뭐먹을랑가
390121,HuLiC8229,비교적 최근꺼로 생각했는데 이것도 5년이나 된 영화였네,그러네 영화를 한 일년간 안봐서 그런거같아,그래도 코믹하고 괜찮다 생각한영환데 역시 이영화 관람객평이 후한 거였어,강동원이라 그런게 아닐까
